user_id,account_id,workspace_id,created_at,role_name,user_status,invited_at,activated_at,deactivated_at,mobile_user_flag
user_00000204,account_00000040,workspace_00000018,2025-12-09 00:00:00,finance,active,2025-12-09 00:00:00,2025-12-10 10:00:00,,False
user_00000205,account_00000043,workspace_00000019,2026-03-26 00:00:00,field_worker,active,2026-03-26 00:00:00,,,True
user_00000206,account_00000043,workspace_00000019,2026-03-31 00:00:00,field_worker,active,2026-03-31 00:00:00,,,True
user_00000207,account_00000043,workspace_00000019,2026-03-15 00:00:00,dispatcher,active,2026-03-15 00:00:00,2026-03-16 18:00:00,,True
user_00000208,account_00000043,workspace_00000019,2026-03-16 00:00:00,field_worker,active,2026-03-16 00:00:00,2026-03-17 13:00:00,,True
user_00000209,account_00000043,workspace_00000019,2026-03-11 00:00:00,administrator,active,2026-03-11 00:00:00,2026-03-14 22:00:00,,True
user_00000210,account_00000043,workspace_00000019,2026-03-12 00:00:00,field_worker,active,2026-03-12 00:00:00,2026-03-15 10:00:00,,True
user_00000211,account_00000043,workspace_00000019,2026-03-21 00:00:00,field_worker,active,2026-03-21 00:00:00,,,False
user_00000212,account_00000043,workspace_00000019,2026-04-07 00:00:00,manager,active,2026-04-07 00:00:00,2026-04-10 19:00:00,,False
user_00000213,account_00000043,workspace_00000019,2026-03-18 00:00:00,field_worker,active,2026-03-18 00:00:00,2026-03-18 04:00:00,,False
user_00000214,account_00000043,workspace_00000019,2026-04-01 00:00:00,dispatcher,active,2026-04-01 00:00:00,2026-04-04 16:00:00,,True
user_00000215,account_00000043,workspace_00000019,2026-03-18 00:00:00,dispatcher,active,2026-03-18 00:00:00,2026-03-19 04:00:00,,True
user_00000216,account_00000043,workspace_00000019,2026-04-11 00:00:00,manager,active,2026-04-11 00:00:00,2026-04-13 03:00:00,,True
user_00000217,account_00000043,workspace_00000019,2026-04-17 00:00:00,finance,active,2026-04-17 00:00:00,2026-04-17 15:00:00,,True
user_00000218,account_00000043,workspace_00000019,2026-03-22 00:00:00,field_worker,active,2026-03-22 00:00:00,2026-03-25 21:00:00,,False
user_00000219,account_00000043,workspace_00000019,2026-03-22 00:00:00,administrator,active,2026-03-22 00:00:00,,,False
user_00000220,account_00000043,workspace_00000019,2026-03-21 00:00:00,field_worker,active,2026-03-21 00:00:00,2026-03-22 08:00:00,,False
user_00000221,account_00000044,workspace_00000020,2024-05-09 00:00:00,field_worker,active,2024-05-09 00:00:00,,,False
user_00000222,account_00000044,workspace_00000020,2024-05-06 00:00:00,field_worker,active,2024-05-06 00:00:00,2024-05-09 13:00:00,,True
user_00000223,account_00000044,workspace_00000020,2024-05-07 00:00:00,manager,active,2024-05-07 00:00:00,2024-05-07 16:00:00,,False
user_00000224,account_00000044,workspace_00000020,2024-05-26 00:00:00,dispatcher,active,2024-05-26 00:00:00,,,True
user_00000225,account_00000044,workspace_00000020,2024-05-16 00:00:00,administrator,active,2024-05-16 00:00:00,2024-05-16 11:00:00,,False
user_00000226,account_00000044,workspace_00000020,2024-05-22 00:00:00,dispatcher,active,2024-05-22 00:00:00,2024-05-25 15:00:00,,False
user_00000227,account_00000044,workspace_00000020,2024-04-29 00:00:00,finance,active,2024-04-29 00:00:00,2024-05-01 04:00:00,,True
user_00000228,account_00000044,workspace_00000020,2024-05-29 00:00:00,field_worker,active,2024-05-29 00:00:00,2024-05-30 09:00:00,,False
user_00000229,account_00000044,workspace_00000020,2024-05-30 00:00:00,field_worker,active,2024-05-30 00:00:00,2024-05-30 13:00:00,,False
user_00000230,account_00000044,workspace_00000020,2024-05-02 00:00:00,field_worker,active,2024-05-02 00:00:00,2024-05-05 16:00:00,,True
user_00000231,account_00000044,workspace_00000020,2024-05-18 00:00:00,dispatcher,active,2024-05-18 00:00:00,2024-05-18 18:00:00,,True
user_00000232,account_00000044,workspace_00000020,2024-05-30 00:00:00,manager,active,2024-05-30 00:00:00,,,False
user_00000233,account_00000044,workspace_00000020,2024-05-17 00:00:00,field_worker,active,2024-05-17 00:00:00,,,True
user_00000234,account_00000047,workspace_00000021,2025-06-25 00:00:00,field_worker,active,2025-06-25 00:00:00,,,True
user_00000235,account_00000047,workspace_00000021,2025-06-25 00:00:00,dispatcher,active,2025-06-25 00:00:00,2025-06-25 06:00:00,,True
user_00000236,account_00000047,workspace_00000021,2025-06-12 00:00:00,field_worker,active,2025-06-12 00:00:00,2025-06-15 05:00:00,,True
user_00000237,account_00000047,workspace_00000021,2025-05-26 00:00:00,dispatcher,active,2025-05-26 00:00:00,2025-05-26 10:00:00,,True
user_00000238,account_00000047,workspace_00000021,2025-06-13 00:00:00,field_worker,active,2025-06-13 00:00:00,2025-06-14 21:00:00,,False
user_00000239,account_00000047,workspace_00000021,2025-05-29 00:00:00,field_worker,active,2025-05-29 00:00:00,2025-05-31 07:00:00,,False
user_00000240,account_00000047,workspace_00000021,2025-05-26 00:00:00,field_worker,active,2025-05-26 00:00:00,2025-05-28 07:00:00,,False
user_00000241,account_00000047,workspace_00000021,2025-06-09 00:00:00,field_worker,active,2025-06-09 00:00:00,2025-06-11 05:00:00,,True
user_00000242,account_00000047,workspace_00000021,2025-06-25 00:00:00,field_worker,active,2025-06-25 00:00:00,2025-06-26 13:00:00,,False
user_00000243,account_00000047,workspace_00000021,2025-06-08 00:00:00,dispatcher,active,2025-06-08 00:00:00,2025-06-08 01:00:00,,True
user_00000244,account_00000047,workspace_00000021,2025-06-09 00:00:00,field_worker,active,2025-06-09 00:00:00,2025-06-09 21:00:00,,True
user_00000245,account_00000051,workspace_00000022,2025-06-17 00:00:00,field_worker,active,2025-06-17 00:00:00,,,True
user_00000246,account_00000051,workspace_00000022,2025-05-23 00:00:00,field_worker,active,2025-05-23 00:00:00,2025-05-26 21:00:00,,True
user_00000247,account_00000051,workspace_00000022,2025-06-10 00:00:00,field_worker,active,2025-06-10 00:00:00,,,True
user_00000248,account_00000056,workspace_00000023,2025-05-08 00:00:00,field_worker,active,2025-05-08 00:00:00,2025-05-08 15:00:00,,True
user_00000249,account_00000056,workspace_00000023,2025-05-05 00:00:00,field_worker,active,2025-05-05 00:00:00,2025-05-05 02:00:00,,True
user_00000250,account_00000056,workspace_00000023,2025-05-01 00:00:00,field_worker,active,2025-05-01 00:00:00,2025-05-02 14:00:00,,True
user_00000251,account_00000056,workspace_00000023,2025-05-10 00:00:00,field_worker,active,2025-05-10 00:00:00,2025-05-11 01:00:00,,True
user_00000252,account_00000056,workspace_00000023,2025-05-12 00:00:00,field_worker,active,2025-05-12 00:00:00,2025-05-13 09:00:00,,True
user_00000253,account_00000056,workspace_00000023,2025-05-07 00:00:00,field_worker,active,2025-05-07 00:00:00,2025-05-08 08:00:00,,True
user_00000254,account_00000056,workspace_00000023,2025-05-25 00:00:00,field_worker,active,2025-05-25 00:00:00,2025-05-28 23:00:00,,True
user_00000255,account_00000056,workspace_00000023,2025-04-28 00:00:00,field_worker,active,2025-04-28 00:00:00,2025-04-28 11:00:00,,True
user_00000256,account_00000056,workspace_00000023,2025-05-28 00:00:00,field_worker,active,2025-05-28 00:00:00,2025-05-30 14:00:00,,True
user_00000257,account_00000056,workspace_00000023,2025-05-11 00:00:00,field_worker,active,2025-05-11 00:00:00,2025-05-12 11:00:00,,True
user_00000258,account_00000056,workspace_00000023,2025-05-18 00:00:00,dispatcher,active,2025-05-18 00:00:00,,,True
user_00000259,account_00000056,workspace_00000023,2025-05-27 00:00:00,field_worker,active,2025-05-27 00:00:00,2025-05-27 13:00:00,,True
user_00000260,account_00000056,workspace_00000023,2025-05-05 00:00:00,field_worker,active,2025-05-05 00:00:00,2025-05-08 22:00:00,,True
user_00000261,account_00000056,workspace_00000023,2025-05-18 00:00:00,administrator,active,2025-05-18 00:00:00,2025-05-20 13:00:00,,False
user_00000262,account_00000056,workspace_00000023,2025-05-27 00:00:00,field_worker,active,2025-05-27 00:00:00,2025-05-29 08:00:00,,False
user_00000263,account_00000056,workspace_00000023,2025-05-10 00:00:00,field_worker,active,2025-05-10 00:00:00,2025-05-13 02:00:00,,False
user_00000264,account_00000056,workspace_00000023,2025-05-09 00:00:00,field_worker,active,2025-05-09 00:00:00,2025-05-11 12:00:00,,True
user_00000265,account_00000056,workspace_00000023,2025-05-13 00:00:00,field_worker,active,2025-05-13 00:00:00,2025-05-15 08:00:00,,True
user_00000266,account_00000056,workspace_00000023,2025-05-25 00:00:00,manager,active,2025-05-25 00:00:00,2025-05-28 08:00:00,,False
user_00000267,account_00000056,workspace_00000023,2025-05-22 00:00:00,field_worker,active,2025-05-22 00:00:00,2025-05-23 03:00:00,,True
user_00000268,account_00000056,workspace_00000023,2025-04-27 00:00:00,dispatcher,active,2025-04-27 00:00:00,2025-04-30 14:00:00,,True
user_00000269,account_00000056,workspace_00000023,2025-05-04 00:00:00,administrator,active,2025-05-04 00:00:00,2025-05-04 04:00:00,,True
user_00000270,account_00000056,workspace_00000023,2025-05-26 00:00:00,field_worker,active,2025-05-26 00:00:00,2025-05-27 20:00:00,,True
user_00000271,account_00000056,workspace_00000023,2025-04-29 00:00:00,field_worker,active,2025-04-29 00:00:00,2025-05-02 23:00:00,,True
user_00000272,account_00000056,workspace_00000023,2025-05-04 00:00:00,dispatcher,active,2025-05-04 00:00:00,,,True
user_00000273,account_00000056,workspace_00000023,2025-05-04 00:00:00,field_worker,active,2025-05-04 00:00:00,,,False
user_00000274,account_00000056,workspace_00000023,2025-05-15 00:00:00,dispatcher,active,2025-05-15 00:00:00,2025-05-15 18:00:00,,True
user_00000275,account_00000056,workspace_00000023,2025-05-14 00:00:00,dispatcher,active,2025-05-14 00:00:00,2025-05-15 05:00:00,,False
user_00000276,account_00000056,workspace_00000023,2025-05-19 00:00:00,manager,active,2025-05-19 00:00:00,2025-05-19 17:00:00,,True
user_00000277,account_00000056,workspace_00000023,2025-05-23 00:00:00,field_worker,active,2025-05-23 00:00:00,,,False
user_00000278,account_00000056,workspace_00000023,2025-05-26 00:00:00,field_worker,active,2025-05-26 00:00:00,2025-05-26 06:00:00,,False
user_00000279,account_00000056,workspace_00000023,2025-04-23 00:00:00,dispatcher,active,2025-04-23 00:00:00,2025-04-25 02:00:00,,True
user_00000280,account_00000056,workspace_00000023,2025-05-21 00:00:00,finance,active,2025-05-21 00:00:00,2025-05-24 14:00:00,,True
user_00000281,account_00000056,workspace_00000023,2025-05-03 00:00:00,dispatcher,active,2025-05-03 00:00:00,2025-05-06 11:00:00,,True
user_00000282,account_00000056,workspace_00000023,2025-05-22 00:00:00,field_worker,active,2025-05-22 00:00:00,2025-05-22 03:00:00,,False
user_00000283,account_00000069,workspace_00000024,2024-05-20 00:00:00,dispatcher,active,2024-05-20 00:00:00,,,True
user_00000284,account_00000069,workspace_00000024,2024-04-29 00:00:00,field_worker,active,2024-04-29 00:00:00,2024-05-02 02:00:00,,True
user_00000285,account_00000069,workspace_00000025,2024-06-02 00:00:00,field_worker,active,2024-06-02 00:00:00,2024-06-04 17:00:00,,True
user_00000286,account_00000069,workspace_00000025,2024-04-29 00:00:00,finance,active,2024-04-29 00:00:00,2024-05-01 12:00:00,,True
user_00000287,account_00000069,workspace_00000025,2024-05-15 00:00:00,dispatcher,active,2024-05-15 00:00:00,2024-05-17 12:00:00,,True
user_00000288,account_00000069,workspace_00000025,2024-05-18 00:00:00,finance,active,2024-05-18 00:00:00,,,True
user_00000289,account_00000069,workspace_00000024,2024-05-09 00:00:00,field_worker,active,2024-05-09 00:00:00,2024-05-09 04:00:00,,False
user_00000290,account_00000069,workspace_00000025,2024-05-28 00:00:00,field_worker,active,2024-05-28 00:00:00,,,True
user_00000291,account_00000069,workspace_00000025,2024-06-03 00:00:00,dispatcher,active,2024-06-03 00:00:00,,,True
user_00000292,account_00000069,workspace_00000024,2024-05-11 00:00:00,field_worker,active,2024-05-11 00:00:00,2024-05-12 03:00:00,,False
user_00000293,account_00000069,workspace_00000025,2024-05-06 00:00:00,field_worker,active,2024-05-06 00:00:00,2024-05-07 16:00:00,,True
user_00000294,account_00000069,workspace_00000025,2024-06-05 00:00:00,field_worker,active,2024-06-05 00:00:00,2024-06-05 05:00:00,,True
user_00000295,account_00000069,workspace_00000025,2024-05-15 00:00:00,finance,active,2024-05-15 00:00:00,2024-05-15 06:00:00,,True
user_00000296,account_00000069,workspace_00000024,2024-05-03 00:00:00,field_worker,active,2024-05-03 00:00:00,2024-05-03 13:00:00,,True
user_00000297,account_00000069,workspace_00000024,2024-04-29 00:00:00,administrator,active,2024-04-29 00:00:00,2024-05-02 03:00:00,,True
user_00000298,account_00000069,workspace_00000025,2024-05-25 00:00:00,field_worker,active,2024-05-25 00:00:00,2024-05-27 11:00:00,,False
user_00000299,account_00000069,workspace_00000024,2024-06-01 00:00:00,field_worker,active,2024-06-01 00:00:00,2024-06-04 10:00:00,,True
user_00000300,account_00000069,workspace_00000024,2024-05-28 00:00:00,field_worker,active,2024-05-28 00:00:00,2024-05-29 02:00:00,,False
user_00000301,account_00000079,workspace_00000027,2025-11-18 00:00:00,manager,active,2025-11-18 00:00:00,2025-11-18 14:00:00,,True
user_00000302,account_00000079,workspace_00000026,2025-11-05 00:00:00,dispatcher,active,2025-11-05 00:00:00,2025-11-08 08:00:00,,True
user_00000303,account_00000079,workspace_00000026,2025-10-29 00:00:00,field_worker,active,2025-10-29 00:00:00,2025-11-01 23:00:00,,False
user_00000304,account_00000079,workspace_00000026,2025-11-04 00:00:00,external_contractor,active,2025-11-04 00:00:00,2025-11-07 16:00:00,,True
user_00000305,account_00000079,workspace_00000026,2025-10-30 00:00:00,dispatcher,active,2025-10-30 00:00:00,2025-11-01 21:00:00,,False
user_00000306,account_00000079,workspace_00000026,2025-11-12 00:00:00,field_worker,active,2025-11-12 00:00:00,2025-11-15 13:00:00,,True
user_00000307,account_00000079,workspace_00000027,2025-11-23 00:00:00,field_worker,active,2025-11-23 00:00:00,2025-11-23 03:00:00,,True
user_00000308,account_00000079,workspace_00000026,2025-11-07 00:00:00,field_worker,active,2025-11-07 00:00:00,2025-11-07 04:00:00,,True
user_00000309,account_00000079,workspace_00000026,2025-11-23 00:00:00,dispatcher,active,2025-11-23 00:00:00,2025-11-23 17:00:00,,False
user_00000310,account_00000079,workspace_00000027,2025-11-08 00:00:00,dispatcher,active,2025-11-08 00:00:00,2025-11-09 05:00:00,,True
user_00000311,account_00000079,workspace_00000026,2025-11-08 00:00:00,field_worker,active,2025-11-08 00:00:00,2025-11-09 05:00:00,,True
user_00000312,account_00000079,workspace_00000027,2025-11-23 00:00:00,field_worker,active,2025-11-23 00:00:00,2025-11-26 05:00:00,,False
user_00000313,account_00000079,workspace_00000026,2025-11-25 00:00:00,administrator,active,2025-11-25 00:00:00,2025-11-27 11:00:00,,True
user_00000314,account_00000079,workspace_00000026,2025-11-23 00:00:00,field_worker,active,2025-11-23 00:00:00,2025-11-24 16:00:00,,False
user_00000315,account_00000079,workspace_00000026,2025-12-04 00:00:00,field_worker,active,2025-12-04 00:00:00,2025-12-04 04:00:00,,False
user_00000316,account_00000079,workspace_00000027,2025-11-01 00:00:00,field_worker,active,2025-11-01 00:00:00,2025-11-02 07:00:00,,True
user_00000317,account_00000079,workspace_00000027,2025-11-11 00:00:00,field_worker,active,2025-11-11 00:00:00,2025-11-12 12:00:00,,True
user_00000318,account_00000079,workspace_00000026,2025-11-16 00:00:00,manager,active,2025-11-16 00:00:00,,,True
user_00000319,account_00000079,workspace_00000027,2025-12-01 00:00:00,dispatcher,active,2025-12-01 00:00:00,2025-12-02 04:00:00,,True
user_00000320,account_00000079,workspace_00000026,2025-12-02 00:00:00,field_worker,active,2025-12-02 00:00:00,2025-12-04 08:00:00,,True
user_00000321,account_00000079,workspace_00000026,2025-11-04 00:00:00,field_worker,active,2025-11-04 00:00:00,2025-11-04 04:00:00,,False
user_00000322,account_00000079,workspace_00000026,2025-11-14 00:00:00,field_worker,active,2025-11-14 00:00:00,2025-11-14 08:00:00,,False
user_00000323,account_00000079,workspace_00000026,2025-11-04 00:00:00,field_worker,active,2025-11-04 00:00:00,2025-11-05 18:00:00,,True
user_00000324,account_00000079,workspace_00000026,2025-10-29 00:00:00,administrator,active,2025-10-29 00:00:00,2025-10-29 08:00:00,,True
user_00000325,account_00000079,workspace_00000027,2025-11-22 00:00:00,manager,active,2025-11-22 00:00:00,2025-11-22 03:00:00,,True
user_00000326,account_00000079,workspace_00000027,2025-12-02 00:00:00,manager,active,2025-12-02 00:00:00,2025-12-04 21:00:00,,False
user_00000327,account_00000079,workspace_00000026,2025-12-03 00:00:00,field_worker,active,2025-12-03 00:00:00,2025-12-05 08:00:00,,True
user_00000328,account_00000079,workspace_00000027,2025-11-20 00:00:00,field_worker,active,2025-11-20 00:00:00,2025-11-20 14:00:00,,False
user_00000329,account_00000079,workspace_00000026,2025-11-17 00:00:00,field_worker,active,2025-11-17 00:00:00,2025-11-18 09:00:00,,True
user_00000330,account_00000079,workspace_00000027,2025-11-06 00:00:00,field_worker,active,2025-11-06 00:00:00,2025-11-08 08:00:00,,False
user_00000331,account_00000079,workspace_00000026,2025-11-17 00:00:00,field_worker,active,2025-11-17 00:00:00,2025-11-19 14:00:00,,True
user_00000332,account_00000079,workspace_00000026,2025-11-04 00:00:00,field_worker,active,2025-11-04 00:00:00,2025-11-05 00:00:00,,False
user_00000333,account_00000079,workspace_00000027,2025-11-24 00:00:00,dispatcher,active,2025-11-24 00:00:00,2025-11-24 17:00:00,,False
user_00000334,account_00000079,workspace_00000027,2025-11-21 00:00:00,administrator,active,2025-11-21 00:00:00,2025-11-23 17:00:00,,True
user_00000335,account_00000079,workspace_00000027,2025-12-02 00:00:00,field_worker,active,2025-12-02 00:00:00,2025-12-05 11:00:00,,True
user_00000336,account_00000080,workspace_00000034,2025-10-27 00:00:00,finance,active,2025-10-27 00:00:00,,,True
user_00000337,account_00000080,workspace_00000030,2025-10-27 00:00:00,field_worker,active,2025-10-27 00:00:00,2025-10-27 14:00:00,,True
user_00000338,account_00000080,workspace_00000031,2025-10-10 00:00:00,dispatcher,active,2025-10-10 00:00:00,2025-10-12 08:00:00,,False
user_00000339,account_00000080,workspace_00000032,2025-10-01 00:00:00,finance,active,2025-10-01 00:00:00,2025-10-04 04:00:00,,True
user_00000340,account_00000080,workspace_00000033,2025-10-23 00:00:00,manager,active,2025-10-23 00:00:00,2025-10-25 19:00:00,,True
user_00000341,account_00000080,workspace_00000030,2025-10-29 00:00:00,dispatcher,active,2025-10-29 00:00:00,2025-10-31 18:00:00,,False
user_00000342,account_00000080,workspace_00000032,2025-09-25 00:00:00,field_worker,active,2025-09-25 00:00:00,2025-09-25 12:00:00,,False
user_00000343,account_00000080,workspace_00000029,2025-09-29 00:00:00,administrator,active,2025-09-29 00:00:00,2025-10-02 08:00:00,,True
user_00000344,account_00000080,workspace_00000032,2025-10-06 00:00:00,field_worker,active,2025-10-06 00:00:00,2025-10-09 01:00:00,,True
user_00000345,account_00000080,workspace_00000031,2025-10-25 00:00:00,field_worker,active,2025-10-25 00:00:00,2025-10-25 05:00:00,,True
user_00000346,account_00000080,workspace_00000028,2025-10-15 00:00:00,field_worker,active,2025-10-15 00:00:00,2025-10-18 02:00:00,,True
user_00000347,account_00000080,workspace_00000030,2025-10-25 00:00:00,dispatcher,active,2025-10-25 00:00:00,2025-10-26 01:00:00,,True
user_00000348,account_00000080,workspace_00000031,2025-09-26 00:00:00,field_worker,active,2025-09-26 00:00:00,2025-09-26 08:00:00,,True
user_00000349,account_00000080,workspace_00000031,2025-11-03 00:00:00,field_worker,active,2025-11-03 00:00:00,2025-11-04 04:00:00,,True
user_00000350,account_00000080,workspace_00000030,2025-10-14 00:00:00,administrator,active,2025-10-14 00:00:00,2025-10-17 07:00:00,,True
user_00000351,account_00000080,workspace_00000030,2025-10-11 00:00:00,dispatcher,active,2025-10-11 00:00:00,2025-10-12 22:00:00,,True
user_00000352,account_00000080,workspace_00000028,2025-10-19 00:00:00,field_worker,active,2025-10-19 00:00:00,2025-10-21 09:00:00,,False
user_00000353,account_00000080,workspace_00000030,2025-10-01 00:00:00,dispatcher,active,2025-10-01 00:00:00,2025-10-02 14:00:00,,True
user_00000354,account_00000080,workspace_00000034,2025-10-20 00:00:00,dispatcher,active,2025-10-20 00:00:00,2025-10-20 07:00:00,,False
user_00000355,account_00000080,workspace_00000028,2025-10-15 00:00:00,field_worker,active,2025-10-15 00:00:00,2025-10-16 03:00:00,,False
user_00000356,account_00000080,workspace_00000029,2025-10-11 00:00:00,field_worker,active,2025-10-11 00:00:00,2025-10-11 19:00:00,,True
user_00000357,account_00000080,workspace_00000034,2025-10-09 00:00:00,dispatcher,active,2025-10-09 00:00:00,2025-10-12 21:00:00,,True
user_00000358,account_00000080,workspace_00000034,2025-09-29 00:00:00,dispatcher,active,2025-09-29 00:00:00,2025-09-29 01:00:00,,True
user_00000359,account_00000080,workspace_00000030,2025-10-14 00:00:00,manager,active,2025-10-14 00:00:00,2025-10-14 14:00:00,,False
user_00000360,account_00000080,workspace_00000033,2025-10-08 00:00:00,field_worker,active,2025-10-08 00:00:00,2025-10-09 21:00:00,,True
user_00000361,account_00000080,workspace_00000034,2025-09-27 00:00:00,field_worker,active,2025-09-27 00:00:00,2025-09-30 20:00:00,,True
user_00000362,account_00000080,workspace_00000032,2025-11-03 00:00:00,field_worker,active,2025-11-03 00:00:00,2025-11-05 09:00:00,,False
user_00000363,account_00000080,workspace_00000028,2025-10-04 00:00:00,administrator,active,2025-10-04 00:00:00,,,True
user_00000364,account_00000080,workspace_00000029,2025-10-01 00:00:00,field_worker,active,2025-10-01 00:00:00,,,True
user_00000365,account_00000080,workspace_00000034,2025-11-02 00:00:00,field_worker,active,2025-11-02 00:00:00,2025-11-04 07:00:00,,True
user_00000366,account_00000080,workspace_00000034,2025-11-01 00:00:00,manager,active,2025-11-01 00:00:00,,,True
user_00000367,account_00000080,workspace_00000032,2025-10-15 00:00:00,field_worker,active,2025-10-15 00:00:00,2025-10-16 03:00:00,,True
user_00000368,account_00000080,workspace_00000031,2025-10-20 00:00:00,field_worker,active,2025-10-20 00:00:00,2025-10-21 20:00:00,,False
user_00000369,account_00000080,workspace_00000028,2025-10-30 00:00:00,field_worker,active,2025-10-30 00:00:00,2025-11-01 22:00:00,,True
user_00000370,account_00000080,workspace_00000033,2025-10-23 00:00:00,field_worker,active,2025-10-23 00:00:00,2025-10-24 23:00:00,,False
user_00000371,account_00000083,workspace_00000035,2024-09-25 00:00:00,manager,active,2024-09-25 00:00:00,2024-09-25 07:00:00,,True
user_00000372,account_00000083,workspace_00000035,2024-10-03 00:00:00,field_worker,active,2024-10-03 00:00:00,,,False
user_00000373,account_00000083,workspace_00000035,2024-10-02 00:00:00,manager,active,2024-10-02 00:00:00,2024-10-05 15:00:00,,True
user_00000374,account_00000083,workspace_00000035,2024-10-04 00:00:00,field_worker,active,2024-10-04 00:00:00,,,True
user_00000375,account_00000083,workspace_00000035,2024-09-13 00:00:00,manager,active,2024-09-13 00:00:00,2024-09-15 13:00:00,,True
user_00000376,account_00000083,workspace_00000035,2024-09-28 00:00:00,field_worker,active,2024-09-28 00:00:00,,,True
user_00000377,account_00000083,workspace_00000035,2024-09-08 00:00:00,field_worker,active,2024-09-08 00:00:00,2024-09-10 05:00:00,,False
user_00000378,account_00000083,workspace_00000035,2024-10-03 00:00:00,field_worker,active,2024-10-03 00:00:00,2024-10-03 15:00:00,,False
user_00000379,account_00000083,workspace_00000035,2024-09-04 00:00:00,administrator,active,2024-09-04 00:00:00,,,False
user_00000380,account_00000083,workspace_00000035,2024-09-01 00:00:00,field_worker,active,2024-09-01 00:00:00,,,True
user_00000381,account_00000083,workspace_00000035,2024-10-03 00:00:00,field_worker,active,2024-10-03 00:00:00,,,True
user_00000382,account_00000083,workspace_00000035,2024-09-03 00:00:00,administrator,active,2024-09-03 00:00:00,,,False
user_00000383,account_00000085,workspace_00000036,2024-03-17 00:00:00,field_worker,deactivated,2024-03-17 00:00:00,2024-03-19 11:00:00,2025-04-30 00:00:00,True
user_00000384,account_00000085,workspace_00000036,2024-04-06 00:00:00,field_worker,deactivated,2024-04-06 00:00:00,2024-04-09 08:00:00,2025-04-30 00:00:00,True
user_00000385,account_00000085,workspace_00000036,2024-03-24 00:00:00,administrator,deactivated,2024-03-24 00:00:00,2024-03-24 08:00:00,2025-04-30 00:00:00,False
user_00000386,account_00000085,workspace_00000036,2024-03-21 00:00:00,dispatcher,deactivated,2024-03-21 00:00:00,2024-03-22 06:00:00,2025-04-30 00:00:00,True
user_00000387,account_00000086,workspace_00000037,2026-01-03 00:00:00,field_worker,active,2026-01-03 00:00:00,2026-01-03 14:00:00,,True
user_00000388,account_00000086,workspace_00000037,2026-01-21 00:00:00,field_worker,active,2026-01-21 00:00:00,2026-01-21 04:00:00,,True
user_00000389,account_00000087,workspace_00000038,2025-03-10 00:00:00,administrator,active,2025-03-10 00:00:00,2025-03-11 12:00:00,,True
user_00000390,account_00000087,workspace_00000038,2025-03-05 00:00:00,finance,active,2025-03-05 00:00:00,2025-03-05 22:00:00,,True
user_00000391,account_00000087,workspace_00000038,2025-03-21 00:00:00,administrator,active,2025-03-21 00:00:00,2025-03-24 13:00:00,,True
user_00000392,account_00000087,workspace_00000038,2025-03-06 00:00:00,field_worker,active,2025-03-06 00:00:00,,,True
user_00000393,account_00000087,workspace_00000038,2025-03-15 00:00:00,field_worker,active,2025-03-15 00:00:00,2025-03-18 19:00:00,,True
user_00000394,account_00000087,workspace_00000038,2025-03-12 00:00:00,field_worker,active,2025-03-12 00:00:00,2025-03-14 04:00:00,,False
user_00000395,account_00000087,workspace_00000038,2025-03-22 00:00:00,field_worker,active,2025-03-22 00:00:00,2025-03-23 00:00:00,,False
user_00000396,account_00000087,workspace_00000038,2025-02-21 00:00:00,field_worker,active,2025-02-21 00:00:00,,,True
user_00000397,account_00000087,workspace_00000038,2025-03-22 00:00:00,finance,active,2025-03-22 00:00:00,2025-03-25 23:00:00,,True
user_00000398,account_00000087,workspace_00000038,2025-03-23 00:00:00,field_worker,active,2025-03-23 00:00:00,2025-03-24 01:00:00,,True
user_00000399,account_00000087,workspace_00000038,2025-03-09 00:00:00,finance,active,2025-03-09 00:00:00,2025-03-11 04:00:00,,False
user_00000400,account_00000087,workspace_00000038,2025-03-01 00:00:00,field_worker,active,2025-03-01 00:00:00,2025-03-01 04:00:00,,False
user_00000401,account_00000089,workspace_00000039,2025-01-13 00:00:00,field_worker,active,2025-01-13 00:00:00,2025-01-16 12:00:00,,True
user_00000402,account_00000089,workspace_00000039,2025-01-06 00:00:00,field_worker,active,2025-01-06 00:00:00,2025-01-07 10:00:00,,False
user_00000403,account_00000089,workspace_00000039,2025-01-16 00:00:00,field_worker,active,2025-01-16 00:00:00,2025-01-18 03:00:00,,True
user_00000404,account_00000089,workspace_00000039,2025-01-07 00:00:00,field_worker,active,2025-01-07 00:00:00,2025-01-08 18:00:00,,False
user_00000405,account_00000089,workspace_00000039,2025-01-14 00:00:00,field_worker,active,2025-01-14 00:00:00,2025-01-15 03:00:00,,True
user_00000406,account_00000089,workspace_00000039,2024-12-31 00:00:00,field_worker,active,2024-12-31 00:00:00,2024-12-31 14:00:00,,True
user_00000407,account_00000092,workspace_00000040,2026-03-18 00:00:00,field_worker,deactivated,2026-03-18 00:00:00,2026-03-20 16:00:00,2026-06-30 00:00:00,True
user_00000408,account_00000093,workspace_00000041,2024-12-01 00:00:00,field_worker,active,2024-12-01 00:00:00,2024-12-02 11:00:00,,False
user_00000409,account_00000093,workspace_00000041,2024-11-25 00:00:00,dispatcher,active,2024-11-25 00:00:00,,,True
user_00000410,account_00000093,workspace_00000041,2024-11-27 00:00:00,dispatcher,active,2024-11-27 00:00:00,2024-11-30 16:00:00,,True
