product_event_id,account_id,user_id,event_at,event_name,feature_area,platform,session_id,workspace_id,numeric_value
event_00003705,account_00000087,user_00000397,2026-02-09 09:31:45,document_uploaded,documents,web,session_00003705,workspace_00000038,2.2804
event_00003706,account_00000087,user_00000397,2026-02-26 03:59:43,work_order_completed,work_orders,web,session_00003706,workspace_00000038,16.376
event_00003707,account_00000087,user_00000393,2026-02-26 14:16:48,mobile_check_in,mobile,web,session_00003707,workspace_00000038,1.4194
event_00003708,account_00000087,user_00000394,2026-03-18 12:54:53,mobile_check_in,mobile,web,session_00003708,workspace_00000038,1.5805
event_00003709,account_00000087,user_00000396,2026-03-18 15:44:15,document_uploaded,documents,web,session_00003709,workspace_00000038,1.8007
event_00003710,account_00000087,user_00000395,2026-03-20 08:40:38,schedule_viewed,scheduling,web,session_00003710,workspace_00000038,2.022
event_00003711,account_00000087,user_00000392,2026-03-20 17:42:41,dashboard_viewed,analytics,web,session_00003711,workspace_00000038,2.9875
event_00003712,account_00000087,user_00000392,2026-03-24 15:29:17,work_order_created,work_orders,mobile,session_00003712,workspace_00000038,2.086
event_00003713,account_00000087,user_00000399,2026-03-24 16:45:49,document_uploaded,documents,web,session_00003713,workspace_00000038,1.3176
event_00003714,account_00000087,user_00000396,2026-03-28 11:30:42,dashboard_viewed,analytics,mobile,session_00003714,workspace_00000038,3.4436
event_00003715,account_00000087,user_00000396,2026-03-28 12:26:59,dashboard_viewed,analytics,web,session_00003715,workspace_00000038,0.701
event_00003716,account_00000087,user_00000396,2026-03-28 08:13:33,integration_sync,integrations,mobile,session_00003716,workspace_00000038,2.0578
event_00003717,account_00000087,user_00000395,2026-04-06 21:20:08,dashboard_viewed,analytics,web,session_00003717,workspace_00000038,2.5854
event_00003718,account_00000087,user_00000395,2026-04-06 23:29:02,customer_signature,customer_portal,web,session_00003718,workspace_00000038,1.1481
event_00003719,account_00000087,user_00000396,2026-04-13 16:14:19,work_order_completed,work_orders,mobile,session_00003719,workspace_00000038,3.3032
event_00003720,account_00000087,user_00000399,2026-04-13 14:08:53,api_request,api,web,session_00003720,workspace_00000038,3.2641
event_00003721,account_00000087,user_00000389,2026-04-14 23:34:37,work_order_completed,work_orders,mobile,session_00003721,workspace_00000038,2.5384
event_00003722,account_00000087,user_00000396,2026-04-14 19:05:00,customer_signature,customer_portal,web,session_00003722,workspace_00000038,4.2577
event_00003723,account_00000087,user_00000394,2026-04-15 17:44:02,dashboard_viewed,analytics,web,session_00003723,workspace_00000038,2.787
event_00003724,account_00000087,user_00000396,2026-04-15 15:08:15,customer_signature,customer_portal,web,session_00003724,workspace_00000038,2.8718
event_00003725,account_00000087,user_00000394,2026-05-01 04:52:41,customer_signature,customer_portal,web,session_00003725,workspace_00000038,2.2817
event_00003726,account_00000087,user_00000389,2026-05-01 00:38:50,document_uploaded,documents,mobile,session_00003726,workspace_00000038,2.3682
event_00003727,account_00000087,user_00000397,2026-05-01 00:24:53,automation_run,automation,mobile,session_00003727,workspace_00000038,0.855
event_00003728,account_00000087,user_00000397,2026-05-03 12:54:03,customer_signature,customer_portal,mobile,session_00003728,workspace_00000038,0.6395
event_00003729,account_00000087,user_00000395,2026-05-03 10:11:17,document_uploaded,documents,web,session_00003729,workspace_00000038,1.0538
event_00003730,account_00000087,user_00000397,2026-05-08 16:31:54,customer_signature,customer_portal,web,session_00003730,workspace_00000038,1.0144
event_00003731,account_00000087,user_00000397,2026-05-08 02:14:47,api_request,api,mobile,session_00003731,workspace_00000038,4.3645
event_00003732,account_00000087,user_00000396,2026-05-08 13:02:24,customer_signature,customer_portal,web,session_00003732,workspace_00000038,4.9882
event_00003733,account_00000087,user_00000397,2026-05-09 20:13:00,automation_run,automation,mobile,session_00003733,workspace_00000038,5.6741
event_00003734,account_00000087,user_00000393,2026-05-09 23:06:47,integration_sync,integrations,web,session_00003734,workspace_00000038,2.6668
event_00003735,account_00000087,user_00000400,2026-06-17 05:54:02,customer_signature,customer_portal,web,session_00003735,workspace_00000038,2.1082
event_00003736,account_00000087,user_00000391,2026-06-17 11:37:12,mobile_check_in,mobile,web,session_00003736,workspace_00000038,3.9417
event_00003737,account_00000087,user_00000392,2026-06-21 00:08:37,integration_sync,integrations,web,session_00003737,workspace_00000038,3.271
event_00003738,account_00000087,user_00000396,2026-06-21 16:34:34,api_request,api,mobile,session_00003738,workspace_00000038,1.4877
event_00003739,account_00000087,user_00000397,2026-06-22 08:57:38,automation_run,automation,mobile,session_00003739,workspace_00000038,3.5298
event_00003740,account_00000087,user_00000390,2026-06-22 10:46:23,customer_signature,customer_portal,web,session_00003740,workspace_00000038,8.8002
event_00003741,account_00000087,user_00000389,2026-06-27 23:14:24,schedule_viewed,scheduling,mobile,session_00003741,workspace_00000038,0.9989
event_00003742,account_00000087,user_00000398,2026-06-27 23:59:32,api_request,api,mobile,session_00003742,workspace_00000038,3.5141
event_00003743,account_00000087,user_00000399,2026-06-27 14:48:37,dashboard_viewed,analytics,web,session_00003743,workspace_00000038,2.1795
event_00003744,account_00000089,user_00000401,2024-12-01 00:58:17,work_order_created,work_orders,mobile,session_00003744,workspace_00000039,4.2506
event_00003745,account_00000089,user_00000403,2024-12-01 00:23:37,api_request,api,web,session_00003745,workspace_00000039,2.5466
event_00003746,account_00000089,user_00000403,2024-12-10 08:23:04,dashboard_viewed,analytics,mobile,session_00003746,workspace_00000039,1.9702
event_00003747,account_00000089,user_00000401,2024-12-10 08:27:29,mobile_check_in,mobile,mobile,session_00003747,workspace_00000039,1.3777
event_00003748,account_00000089,user_00000403,2024-12-16 06:35:14,customer_signature,customer_portal,mobile,session_00003748,workspace_00000039,4.3403
event_00003749,account_00000089,user_00000404,2024-12-16 12:19:01,schedule_viewed,scheduling,web,session_00003749,workspace_00000039,2.5148
event_00003750,account_00000089,user_00000406,2024-12-31 16:55:15,integration_sync,integrations,web,session_00003750,workspace_00000039,7.1303
event_00003751,account_00000089,user_00000403,2024-12-31 04:25:44,api_request,api,web,session_00003751,workspace_00000039,2.2262
event_00003752,account_00000089,user_00000401,2025-01-03 18:01:38,mobile_check_in,mobile,mobile,session_00003752,workspace_00000039,1.9904
event_00003753,account_00000089,user_00000404,2025-01-03 05:59:52,document_uploaded,documents,web,session_00003753,workspace_00000039,4.4677
event_00003754,account_00000089,user_00000401,2025-01-06 17:28:48,customer_signature,customer_portal,mobile,session_00003754,workspace_00000039,5.1044
event_00003755,account_00000089,user_00000402,2025-01-06 09:10:32,customer_signature,customer_portal,web,session_00003755,workspace_00000039,4.393
event_00003756,account_00000089,user_00000405,2025-01-10 22:48:01,work_order_completed,work_orders,mobile,session_00003756,workspace_00000039,3.3073
event_00003757,account_00000089,user_00000401,2025-01-10 16:45:51,automation_run,automation,web,session_00003757,workspace_00000039,3.7004
event_00003758,account_00000089,user_00000404,2025-01-17 13:23:59,work_order_completed,work_orders,web,session_00003758,workspace_00000039,6.5312
event_00003759,account_00000089,user_00000405,2025-01-17 16:57:03,api_request,api,web,session_00003759,workspace_00000039,2.2267
event_00003760,account_00000089,user_00000402,2025-02-01 17:32:14,api_request,api,web,session_00003760,workspace_00000039,6.6011
event_00003761,account_00000089,user_00000405,2025-02-01 01:17:37,mobile_check_in,mobile,mobile,session_00003761,workspace_00000039,4.5002
event_00003762,account_00000089,user_00000406,2025-02-15 23:27:52,api_request,api,web,session_00003762,workspace_00000039,3.0164
event_00003763,account_00000089,user_00000404,2025-02-15 15:47:37,document_uploaded,documents,web,session_00003763,workspace_00000039,6.1112
event_00003764,account_00000089,user_00000404,2025-02-18 11:31:02,api_request,api,web,session_00003764,workspace_00000039,3.4501
event_00003765,account_00000089,user_00000406,2025-02-18 20:46:52,document_uploaded,documents,web,session_00003765,workspace_00000039,5.718
event_00003766,account_00000089,user_00000401,2025-02-19 13:21:36,document_uploaded,documents,web,session_00003766,workspace_00000039,6.9594
event_00003767,account_00000089,user_00000404,2025-02-19 16:48:31,document_uploaded,documents,web,session_00003767,workspace_00000039,0.6639
event_00003768,account_00000089,user_00000402,2025-03-13 17:11:29,schedule_viewed,scheduling,web,session_00003768,workspace_00000039,5.0164
event_00003769,account_00000089,user_00000401,2025-03-13 16:37:22,automation_run,automation,web,session_00003769,workspace_00000039,2.7555
event_00003770,account_00000089,user_00000402,2025-03-18 22:21:00,dashboard_viewed,analytics,web,session_00003770,workspace_00000039,2.5931
event_00003771,account_00000089,user_00000404,2025-03-18 20:57:03,customer_signature,customer_portal,web,session_00003771,workspace_00000039,1.4664
event_00003772,account_00000089,user_00000403,2025-03-23 17:43:09,api_request,api,mobile,session_00003772,workspace_00000039,0.9945
event_00003773,account_00000089,user_00000403,2025-03-23 23:54:05,api_request,api,web,session_00003773,workspace_00000039,4.638
event_00003774,account_00000089,user_00000405,2025-03-27 07:31:06,api_request,api,mobile,session_00003774,workspace_00000039,3.5559
event_00003775,account_00000089,user_00000404,2025-03-27 09:16:20,api_request,api,web,session_00003775,workspace_00000039,2.3261
event_00003776,account_00000089,user_00000405,2025-04-05 18:03:55,work_order_completed,work_orders,mobile,session_00003776,workspace_00000039,2.445
event_00003777,account_00000089,user_00000401,2025-04-05 14:35:56,customer_signature,customer_portal,mobile,session_00003777,workspace_00000039,2.323
event_00003778,account_00000089,user_00000402,2025-04-06 19:33:57,dashboard_viewed,analytics,web,session_00003778,workspace_00000039,11.7624
event_00003779,account_00000089,user_00000402,2025-04-06 00:38:58,work_order_created,work_orders,web,session_00003779,workspace_00000039,2.5394
event_00003780,account_00000089,user_00000401,2025-04-23 23:27:50,customer_signature,customer_portal,web,session_00003780,workspace_00000039,4.1091
event_00003781,account_00000089,user_00000404,2025-04-23 10:56:09,work_order_created,work_orders,web,session_00003781,workspace_00000039,2.1466
event_00003782,account_00000089,user_00000402,2025-04-28 06:06:40,automation_run,automation,web,session_00003782,workspace_00000039,0.7194
event_00003783,account_00000089,user_00000405,2025-04-28 20:39:30,customer_signature,customer_portal,mobile,session_00003783,workspace_00000039,1.6076
event_00003784,account_00000089,user_00000401,2025-05-10 06:05:19,customer_signature,customer_portal,mobile,session_00003784,workspace_00000039,3.6113
event_00003785,account_00000089,user_00000402,2025-05-10 10:13:57,document_uploaded,documents,web,session_00003785,workspace_00000039,2.9237
event_00003786,account_00000089,user_00000402,2025-05-11 06:45:30,automation_run,automation,web,session_00003786,workspace_00000039,4.0331
event_00003787,account_00000089,user_00000406,2025-05-11 08:47:37,automation_run,automation,mobile,session_00003787,workspace_00000039,3.0368
event_00003788,account_00000089,user_00000401,2025-05-21 17:57:20,customer_signature,customer_portal,web,session_00003788,workspace_00000039,1.446
event_00003789,account_00000089,user_00000405,2025-05-21 03:11:32,mobile_check_in,mobile,web,session_00003789,workspace_00000039,6.3507
event_00003790,account_00000089,user_00000406,2025-05-23 17:29:55,work_order_created,work_orders,web,session_00003790,workspace_00000039,11.6763
event_00003791,account_00000089,user_00000406,2025-05-23 17:58:43,work_order_created,work_orders,mobile,session_00003791,workspace_00000039,2.9679
event_00003792,account_00000089,user_00000402,2025-06-06 13:46:23,document_uploaded,documents,web,session_00003792,workspace_00000039,5.0998
event_00003793,account_00000089,user_00000403,2025-06-06 14:10:34,dashboard_viewed,analytics,mobile,session_00003793,workspace_00000039,2.5629
event_00003794,account_00000089,user_00000405,2025-06-09 15:00:05,integration_sync,integrations,mobile,session_00003794,workspace_00000039,2.2995
event_00003795,account_00000089,user_00000404,2025-06-09 06:12:59,schedule_viewed,scheduling,web,session_00003795,workspace_00000039,1.1319
event_00003796,account_00000089,user_00000404,2025-06-12 06:16:03,mobile_check_in,mobile,web,session_00003796,workspace_00000039,0.7946
event_00003797,account_00000089,user_00000405,2025-06-12 11:02:44,integration_sync,integrations,mobile,session_00003797,workspace_00000039,3.1505
event_00003798,account_00000089,user_00000405,2025-06-30 01:47:44,integration_sync,integrations,web,session_00003798,workspace_00000039,14.9751
event_00003799,account_00000089,user_00000403,2025-06-30 14:12:46,automation_run,automation,web,session_00003799,workspace_00000039,2.8314
event_00003800,account_00000089,user_00000402,2025-07-11 06:57:26,integration_sync,integrations,web,session_00003800,workspace_00000039,12.1063
event_00003801,account_00000089,user_00000406,2025-07-11 13:24:59,schedule_viewed,scheduling,mobile,session_00003801,workspace_00000039,0.6893
event_00003802,account_00000089,user_00000404,2025-07-16 00:20:26,api_request,api,web,session_00003802,workspace_00000039,4.7915
event_00003803,account_00000089,user_00000402,2025-07-16 23:18:39,automation_run,automation,web,session_00003803,workspace_00000039,2.0885
event_00003804,account_00000089,user_00000402,2025-07-19 10:29:44,dashboard_viewed,analytics,web,session_00003804,workspace_00000039,2.3378
event_00003805,account_00000089,user_00000406,2025-07-19 04:25:07,document_uploaded,documents,mobile,session_00003805,workspace_00000039,3.9612
event_00003806,account_00000089,user_00000405,2025-07-21 07:23:57,api_request,api,mobile,session_00003806,workspace_00000039,8.1358
event_00003807,account_00000089,user_00000404,2025-07-21 07:40:50,schedule_viewed,scheduling,web,session_00003807,workspace_00000039,4.6879
event_00003808,account_00000089,user_00000403,2025-08-01 18:59:14,api_request,api,web,session_00003808,workspace_00000039,5.8012
event_00003809,account_00000089,user_00000403,2025-08-01 09:05:55,mobile_check_in,mobile,web,session_00003809,workspace_00000039,1.4835
event_00003810,account_00000089,user_00000404,2025-08-03 11:55:01,schedule_viewed,scheduling,web,session_00003810,workspace_00000039,1.5161
event_00003811,account_00000089,user_00000404,2025-08-03 23:31:48,api_request,api,web,session_00003811,workspace_00000039,5.4117
event_00003812,account_00000089,user_00000402,2025-08-18 22:54:04,work_order_completed,work_orders,web,session_00003812,workspace_00000039,0.938
event_00003813,account_00000089,user_00000406,2025-08-18 18:53:02,dashboard_viewed,analytics,web,session_00003813,workspace_00000039,7.8085
event_00003814,account_00000089,user_00000405,2025-08-25 07:15:38,customer_signature,customer_portal,mobile,session_00003814,workspace_00000039,5.1111
event_00003815,account_00000089,user_00000406,2025-08-25 20:47:19,schedule_viewed,scheduling,mobile,session_00003815,workspace_00000039,3.66
event_00003816,account_00000089,user_00000405,2025-09-13 06:28:05,mobile_check_in,mobile,mobile,session_00003816,workspace_00000039,6.895
event_00003817,account_00000089,user_00000401,2025-09-13 21:55:54,api_request,api,mobile,session_00003817,workspace_00000039,2.2277
event_00003818,account_00000089,user_00000405,2025-09-15 10:25:00,work_order_completed,work_orders,mobile,session_00003818,workspace_00000039,0.9115
event_00003819,account_00000089,user_00000402,2025-09-15 20:11:33,integration_sync,integrations,web,session_00003819,workspace_00000039,0.8262
event_00003820,account_00000089,user_00000405,2025-09-16 14:02:16,schedule_viewed,scheduling,mobile,session_00003820,workspace_00000039,2.1363
event_00003821,account_00000089,user_00000401,2025-09-16 09:38:47,document_uploaded,documents,mobile,session_00003821,workspace_00000039,3.665
event_00003822,account_00000089,user_00000402,2025-09-29 16:22:20,mobile_check_in,mobile,web,session_00003822,workspace_00000039,3.1443
event_00003823,account_00000089,user_00000406,2025-09-29 22:33:18,integration_sync,integrations,web,session_00003823,workspace_00000039,0.3817
event_00003824,account_00000089,user_00000404,2025-10-08 03:06:30,api_request,api,web,session_00003824,workspace_00000039,2.3128
event_00003825,account_00000089,user_00000406,2025-10-08 13:14:31,api_request,api,web,session_00003825,workspace_00000039,1.8519
event_00003826,account_00000089,user_00000405,2025-10-11 03:35:34,document_uploaded,documents,mobile,session_00003826,workspace_00000039,5.8181
event_00003827,account_00000089,user_00000401,2025-10-11 12:15:45,schedule_viewed,scheduling,web,session_00003827,workspace_00000039,3.9213
event_00003828,account_00000089,user_00000402,2025-10-15 23:08:51,schedule_viewed,scheduling,web,session_00003828,workspace_00000039,2.1139
event_00003829,account_00000089,user_00000405,2025-10-15 05:30:28,automation_run,automation,web,session_00003829,workspace_00000039,20.9242
event_00003830,account_00000089,user_00000405,2025-10-24 19:17:37,automation_run,automation,mobile,session_00003830,workspace_00000039,2.065
event_00003831,account_00000089,user_00000402,2025-10-24 15:02:45,work_order_created,work_orders,web,session_00003831,workspace_00000039,1.1766
event_00003832,account_00000089,user_00000405,2025-11-03 15:52:12,api_request,api,web,session_00003832,workspace_00000039,2.5842
event_00003833,account_00000089,user_00000401,2025-11-03 17:14:21,document_uploaded,documents,mobile,session_00003833,workspace_00000039,6.9073
event_00003834,account_00000089,user_00000405,2025-11-19 02:38:59,document_uploaded,documents,web,session_00003834,workspace_00000039,2.6693
event_00003835,account_00000089,user_00000404,2025-11-19 06:50:16,schedule_viewed,scheduling,web,session_00003835,workspace_00000039,6.6873
event_00003836,account_00000089,user_00000406,2025-11-20 20:24:59,api_request,api,mobile,session_00003836,workspace_00000039,3.0693
event_00003837,account_00000089,user_00000401,2025-11-20 00:56:50,work_order_completed,work_orders,web,session_00003837,workspace_00000039,5.7131
event_00003838,account_00000089,user_00000402,2025-11-22 08:25:39,integration_sync,integrations,web,session_00003838,workspace_00000039,1.9268
event_00003839,account_00000089,user_00000404,2025-11-22 16:46:28,schedule_viewed,scheduling,web,session_00003839,workspace_00000039,0.9526
event_00003840,account_00000089,user_00000405,2025-12-02 22:18:03,dashboard_viewed,analytics,mobile,session_00003840,workspace_00000039,3.5893
event_00003841,account_00000089,user_00000403,2025-12-02 20:07:22,work_order_created,work_orders,web,session_00003841,workspace_00000039,4.1795
event_00003842,account_00000089,user_00000405,2025-12-26 19:26:30,integration_sync,integrations,web,session_00003842,workspace_00000039,4.1608
event_00003843,account_00000089,user_00000401,2025-12-26 17:18:13,automation_run,automation,web,session_00003843,workspace_00000039,4.9325
event_00003844,account_00000089,user_00000403,2025-12-29 20:43:18,automation_run,automation,mobile,session_00003844,workspace_00000039,4.2421
event_00003845,account_00000089,user_00000405,2025-12-29 07:12:17,integration_sync,integrations,mobile,session_00003845,workspace_00000039,17.0182
event_00003846,account_00000089,user_00000406,2025-12-31 16:20:43,api_request,api,web,session_00003846,workspace_00000039,14.4314
event_00003847,account_00000089,user_00000401,2025-12-31 16:32:22,automation_run,automation,mobile,session_00003847,workspace_00000039,2.3424
event_00003848,account_00000089,user_00000406,2026-01-02 19:25:30,dashboard_viewed,analytics,mobile,session_00003848,workspace_00000039,1.6055
event_00003849,account_00000089,user_00000405,2026-01-02 03:17:28,schedule_viewed,scheduling,mobile,session_00003849,workspace_00000039,12.9051
event_00003850,account_00000089,user_00000404,2026-01-07 12:20:53,schedule_viewed,scheduling,web,session_00003850,workspace_00000039,1.4196
event_00003851,account_00000089,user_00000405,2026-01-07 12:07:01,work_order_completed,work_orders,mobile,session_00003851,workspace_00000039,1.7181
event_00003852,account_00000089,user_00000406,2026-01-22 18:09:09,work_order_completed,work_orders,mobile,session_00003852,workspace_00000039,1.5355
event_00003853,account_00000089,user_00000403,2026-01-22 15:29:13,schedule_viewed,scheduling,mobile,session_00003853,workspace_00000039,7.4892
event_00003854,account_00000089,user_00000402,2026-01-27 23:36:04,work_order_created,work_orders,web,session_00003854,workspace_00000039,7.0798
event_00003855,account_00000089,user_00000403,2026-01-27 08:10:18,automation_run,automation,web,session_00003855,workspace_00000039,3.3562
event_00003856,account_00000089,user_00000404,2026-02-05 20:21:34,work_order_completed,work_orders,web,session_00003856,workspace_00000039,0.4901
event_00003857,account_00000089,user_00000406,2026-02-05 22:12:50,work_order_created,work_orders,web,session_00003857,workspace_00000039,8.2881
event_00003858,account_00000089,user_00000405,2026-02-11 20:54:45,integration_sync,integrations,mobile,session_00003858,workspace_00000039,7.4346
event_00003859,account_00000089,user_00000402,2026-02-11 00:41:58,mobile_check_in,mobile,web,session_00003859,workspace_00000039,2.8319
event_00003860,account_00000089,user_00000405,2026-02-23 22:03:32,automation_run,automation,mobile,session_00003860,workspace_00000039,1.4798
event_00003861,account_00000089,user_00000405,2026-02-23 07:19:39,customer_signature,customer_portal,web,session_00003861,workspace_00000039,7.146
event_00003862,account_00000089,user_00000406,2026-02-28 08:51:14,dashboard_viewed,analytics,web,session_00003862,workspace_00000039,7.8383
event_00003863,account_00000089,user_00000404,2026-02-28 07:11:00,mobile_check_in,mobile,web,session_00003863,workspace_00000039,4.5237
event_00003864,account_00000089,user_00000404,2026-03-12 19:57:18,document_uploaded,documents,web,session_00003864,workspace_00000039,3.1163
event_00003865,account_00000089,user_00000405,2026-03-12 15:58:48,mobile_check_in,mobile,mobile,session_00003865,workspace_00000039,3.5058
event_00003866,account_00000089,user_00000405,2026-03-17 16:54:33,work_order_completed,work_orders,mobile,session_00003866,workspace_00000039,11.3212
event_00003867,account_00000089,user_00000403,2026-03-17 03:50:36,work_order_completed,work_orders,mobile,session_00003867,workspace_00000039,1.1496
event_00003868,account_00000089,user_00000402,2026-03-27 03:48:55,work_order_completed,work_orders,web,session_00003868,workspace_00000039,4.7112
event_00003869,account_00000089,user_00000404,2026-03-27 17:48:13,automation_run,automation,web,session_00003869,workspace_00000039,3.5857
event_00003870,account_00000089,user_00000403,2026-03-28 23:10:13,schedule_viewed,scheduling,mobile,session_00003870,workspace_00000039,3.9258
event_00003871,account_00000089,user_00000405,2026-03-28 23:21:16,document_uploaded,documents,mobile,session_00003871,workspace_00000039,0.4494
event_00003872,account_00000089,user_00000406,2026-04-01 13:48:45,customer_signature,customer_portal,mobile,session_00003872,workspace_00000039,2.1684
event_00003873,account_00000089,user_00000404,2026-04-01 02:01:38,work_order_created,work_orders,web,session_00003873,workspace_00000039,5.6087
event_00003874,account_00000089,user_00000406,2026-04-04 14:43:11,automation_run,automation,mobile,session_00003874,workspace_00000039,3.3248
event_00003875,account_00000089,user_00000406,2026-04-04 03:45:41,automation_run,automation,mobile,session_00003875,workspace_00000039,4.8189
event_00003876,account_00000089,user_00000401,2026-04-20 02:55:50,schedule_viewed,scheduling,web,session_00003876,workspace_00000039,3.369
event_00003877,account_00000089,user_00000403,2026-04-20 06:47:56,schedule_viewed,scheduling,mobile,session_00003877,workspace_00000039,4.9417
event_00003878,account_00000089,user_00000402,2026-04-29 12:48:38,customer_signature,customer_portal,web,session_00003878,workspace_00000039,1.9802
event_00003879,account_00000089,user_00000406,2026-04-29 21:59:39,schedule_viewed,scheduling,mobile,session_00003879,workspace_00000039,1.2408
event_00003880,account_00000089,user_00000401,2026-05-11 19:57:13,automation_run,automation,mobile,session_00003880,workspace_00000039,4.5673
event_00003881,account_00000089,user_00000401,2026-05-11 17:24:16,document_uploaded,documents,mobile,session_00003881,workspace_00000039,1.5528
event_00003882,account_00000089,user_00000402,2026-05-14 02:02:53,api_request,api,web,session_00003882,workspace_00000039,1.165
event_00003883,account_00000089,user_00000405,2026-05-14 05:27:51,schedule_viewed,scheduling,mobile,session_00003883,workspace_00000039,0.9948
event_00003884,account_00000089,user_00000403,2026-05-26 08:14:52,dashboard_viewed,analytics,web,session_00003884,workspace_00000039,6.8414
event_00003885,account_00000089,user_00000405,2026-05-26 19:55:26,dashboard_viewed,analytics,mobile,session_00003885,workspace_00000039,0.7859
event_00003886,account_00000089,user_00000405,2026-05-30 10:52:54,integration_sync,integrations,mobile,session_00003886,workspace_00000039,3.8569
event_00003887,account_00000089,user_00000404,2026-05-30 00:26:41,dashboard_viewed,analytics,web,session_00003887,workspace_00000039,4.3587
event_00003888,account_00000089,user_00000401,2026-06-01 02:57:18,integration_sync,integrations,mobile,session_00003888,workspace_00000039,9.4128
event_00003889,account_00000089,user_00000402,2026-06-01 12:44:08,integration_sync,integrations,web,session_00003889,workspace_00000039,1.8555
event_00003890,account_00000089,user_00000401,2026-06-05 18:19:44,automation_run,automation,mobile,session_00003890,workspace_00000039,2.1332
event_00003891,account_00000089,user_00000405,2026-06-05 08:14:48,api_request,api,web,session_00003891,workspace_00000039,5.0449
event_00003892,account_00000089,user_00000405,2026-06-07 23:43:57,dashboard_viewed,analytics,mobile,session_00003892,workspace_00000039,1.9238
event_00003893,account_00000089,user_00000401,2026-06-07 09:22:24,dashboard_viewed,analytics,web,session_00003893,workspace_00000039,7.2447
event_00003894,account_00000089,user_00000403,2026-06-16 01:21:57,integration_sync,integrations,mobile,session_00003894,workspace_00000039,1.8913
event_00003895,account_00000089,user_00000406,2026-06-16 12:36:28,document_uploaded,documents,mobile,session_00003895,workspace_00000039,9.036
event_00003896,account_00000092,user_00000407,2026-02-09 22:09:30,customer_signature,customer_portal,mobile,session_00003896,workspace_00000040,0.7101
event_00003897,account_00000092,user_00000407,2026-02-09 22:06:13,integration_sync,integrations,web,session_00003897,workspace_00000040,10.1099
event_00003898,account_00000092,user_00000407,2026-02-12 12:22:59,automation_run,automation,mobile,session_00003898,workspace_00000040,9.338
event_00003899,account_00000092,user_00000407,2026-02-12 12:33:10,mobile_check_in,mobile,web,session_00003899,workspace_00000040,5.0067
event_00003900,account_00000092,user_00000407,2026-02-23 00:06:28,dashboard_viewed,analytics,mobile,session_00003900,workspace_00000040,2.2333
event_00003901,account_00000092,user_00000407,2026-02-23 11:39:13,document_uploaded,documents,mobile,session_00003901,workspace_00000040,18.8663
event_00003902,account_00000092,user_00000407,2026-02-26 06:42:29,automation_run,automation,mobile,session_00003902,workspace_00000040,4.9328
event_00003903,account_00000092,user_00000407,2026-02-26 08:51:55,integration_sync,integrations,web,session_00003903,workspace_00000040,8.3017
event_00003904,account_00000092,user_00000407,2026-03-02 14:39:56,integration_sync,integrations,mobile,session_00003904,workspace_00000040,2.4656
event_00003905,account_00000092,user_00000407,2026-03-02 18:36:16,work_order_created,work_orders,mobile,session_00003905,workspace_00000040,1.9667
event_00003906,account_00000092,user_00000407,2026-03-26 08:49:06,schedule_viewed,scheduling,web,session_00003906,workspace_00000040,16.9291
event_00003907,account_00000092,user_00000407,2026-03-26 23:22:42,integration_sync,integrations,web,session_00003907,workspace_00000040,2.9329
event_00003908,account_00000092,user_00000407,2026-03-30 14:42:17,document_uploaded,documents,mobile,session_00003908,workspace_00000040,8.5955
event_00003909,account_00000092,user_00000407,2026-03-30 20:50:54,dashboard_viewed,analytics,mobile,session_00003909,workspace_00000040,4.5127
event_00003910,account_00000092,user_00000407,2026-03-31 15:56:14,automation_run,automation,mobile,session_00003910,workspace_00000040,6.7107
event_00003911,account_00000092,user_00000407,2026-03-31 02:49:48,automation_run,automation,mobile,session_00003911,workspace_00000040,2.2192
event_00003912,account_00000092,user_00000407,2026-04-01 23:43:36,automation_run,automation,mobile,session_00003912,workspace_00000040,4.6909
event_00003913,account_00000092,user_00000407,2026-04-01 16:22:35,schedule_viewed,scheduling,web,session_00003913,workspace_00000040,2.3927
event_00003914,account_00000092,user_00000407,2026-04-04 16:24:36,dashboard_viewed,analytics,mobile,session_00003914,workspace_00000040,11.7031
event_00003915,account_00000092,user_00000407,2026-04-04 00:16:47,work_order_created,work_orders,mobile,session_00003915,workspace_00000040,0.9581
event_00003916,account_00000092,user_00000407,2026-04-15 00:27:55,work_order_completed,work_orders,web,session_00003916,workspace_00000040,3.3365
event_00003917,account_00000092,user_00000407,2026-04-15 09:24:18,work_order_created,work_orders,web,session_00003917,workspace_00000040,2.1249
event_00003918,account_00000092,user_00000407,2026-04-19 21:47:22,work_order_completed,work_orders,web,session_00003918,workspace_00000040,7.2261
event_00003919,account_00000092,user_00000407,2026-04-19 19:35:10,dashboard_viewed,analytics,web,session_00003919,workspace_00000040,7.2951
event_00003920,account_00000092,user_00000407,2026-05-14 13:04:09,api_request,api,mobile,session_00003920,workspace_00000040,5.3899
event_00003921,account_00000092,user_00000407,2026-05-14 23:49:09,work_order_created,work_orders,mobile,session_00003921,workspace_00000040,2.0485
event_00003922,account_00000092,user_00000407,2026-05-15 08:50:16,integration_sync,integrations,mobile,session_00003922,workspace_00000040,3.9055
event_00003923,account_00000092,user_00000407,2026-05-15 22:24:39,work_order_completed,work_orders,mobile,session_00003923,workspace_00000040,6.9731
event_00003924,account_00000092,user_00000407,2026-05-18 11:26:40,automation_run,automation,mobile,session_00003924,workspace_00000040,2.6505
