month,subscription_id,mrr_eur,recurring_items,account_id,country_code,region_id,segment,sales_motion,acquisition_channel
2025-04-01,subscription_00000054,289.0,1,account_00000138,DE,dach,small,self_service,referral
2025-04-01,subscription_00000055,197.64,1,account_00000141,DE,dach,small,partner_led,partner
2025-04-01,subscription_00000056,8941.02,2,account_00000152,IE,western_europe,mid_market,partner_led,paid_search
2025-04-01,subscription_00000057,43.35,1,account_00000155,DE,dach,micro,self_service,paid_search
2025-04-01,subscription_00000058,96.03,1,account_00000157,NL,benelux,micro,partner_led,organic_search
2025-04-01,subscription_00000060,814.75,1,account_00000161,CH,dach,medium,sales_assisted,paid_search
2025-04-01,subscription_00000061,39.0,1,account_00000166,FR,western_europe,micro,self_service,referral
2025-04-01,subscription_00000063,118.0,1,account_00000173,SE,nordics,small,self_service,referral
2025-04-01,subscription_00000065,33.15,1,account_00000183,IE,western_europe,micro,self_service,events
2025-04-01,subscription_00000067,236.98,1,account_00000192,DE,dach,small,self_service,events
2025-04-01,subscription_00000073,143.52,1,account_00000208,DK,nordics,small,partner_led,paid_search
2025-04-01,subscription_00000076,1222.56,1,account_00000222,DE,dach,medium,sales_assisted,paid_search
2025-04-01,subscription_00000077,106.92,1,account_00000228,DE,dach,micro,self_service,paid_social
2025-04-01,subscription_00000078,46.82,1,account_00000229,GB,western_europe,micro,sales_assisted,outbound_sales
2025-04-01,subscription_00000080,819.28,1,account_00000234,IT,southern_europe,medium,sales_assisted,organic_search
2025-04-01,subscription_00000081,210.33,1,account_00000244,ES,southern_europe,small,sales_assisted,outbound_sales
2025-05-01,subscription_00000001,51.0,1,account_00000001,BE,benelux,micro,self_service,referral
2025-05-01,subscription_00000003,187.6,2,account_00000004,NO,nordics,small,sales_assisted,referral
2025-05-01,subscription_00000005,243.0,1,account_00000009,BE,benelux,small,partner_led,partner
2025-05-01,subscription_00000006,1390.21,3,account_00000013,NL,benelux,medium,partner_led,outbound_sales
2025-05-01,subscription_00000008,270.0,1,account_00000022,SE,nordics,small,self_service,referral
2025-05-01,subscription_00000009,108.97,1,account_00000023,DE,dach,small,partner_led,partner
2025-05-01,subscription_00000011,251.0,1,account_00000035,CH,dach,small,self_service,organic_search
2025-05-01,subscription_00000015,541.9,3,account_00000044,NL,benelux,small,sales_assisted,paid_search
2025-05-01,subscription_00000016,145.8,1,account_00000047,FR,western_europe,small,sales_assisted,referral
2025-05-01,subscription_00000017,87.67,1,account_00000051,AT,dach,micro,self_service,paid_search
2025-05-01,subscription_00000018,2280.38,1,account_00000056,DE,dach,medium,sales_assisted,outbound_sales
2025-05-01,subscription_00000019,496.1,2,account_00000069,AT,dach,medium,self_service,referral
2025-05-01,subscription_00000022,251.0,1,account_00000083,GB,western_europe,small,self_service,paid_social
2025-05-01,subscription_00000025,244.98,1,account_00000087,ES,southern_europe,small,sales_assisted,outbound_sales
2025-05-01,subscription_00000026,112.34,1,account_00000089,SE,nordics,small,self_service,organic_search
2025-05-01,subscription_00000028,50.87,1,account_00000093,ES,southern_europe,micro,sales_assisted,outbound_sales
2025-05-01,subscription_00000030,4500.58,1,account_00000095,SE,nordics,mid_market,sales_assisted,direct
2025-05-01,subscription_00000033,159.45,2,account_00000104,NO,nordics,micro,sales_assisted,direct
2025-05-01,subscription_00000035,160.69,1,account_00000106,NO,nordics,small,partner_led,organic_search
2025-05-01,subscription_00000036,26961.64,1,account_00000108,GB,western_europe,enterprise,partner_led,partner
2025-05-01,subscription_00000037,1071.62,1,account_00000110,PL,central_europe,medium,partner_led,organic_search
2025-05-01,subscription_00000038,454.0,3,account_00000111,DE,dach,small,sales_assisted,outbound_sales
2025-05-01,subscription_00000039,2029.0,2,account_00000113,BE,benelux,medium,self_service,organic_search
2025-05-01,subscription_00000042,62.6,1,account_00000123,FR,western_europe,micro,partner_led,partner
2025-05-01,subscription_00000043,99.0,1,account_00000124,DE,dach,micro,self_service,paid_search
2025-05-01,subscription_00000045,127.92,1,account_00000127,AT,dach,small,self_service,organic_search
2025-05-01,subscription_00000046,1883.0,2,account_00000128,AT,dach,medium,sales_assisted,outbound_sales
2025-05-01,subscription_00000049,39113.19,1,account_00000131,GB,western_europe,enterprise,partner_led,partner
2025-05-01,subscription_00000050,4535.01,3,account_00000134,BE,benelux,mid_market,partner_led,outbound_sales
2025-05-01,subscription_00000052,1464.7,1,account_00000136,AT,dach,medium,sales_assisted,organic_search
2025-05-01,subscription_00000054,289.0,1,account_00000138,DE,dach,small,self_service,referral
2025-05-01,subscription_00000055,197.64,1,account_00000141,DE,dach,small,partner_led,partner
2025-05-01,subscription_00000056,8941.02,2,account_00000152,IE,western_europe,mid_market,partner_led,paid_search
2025-05-01,subscription_00000057,43.35,1,account_00000155,DE,dach,micro,self_service,paid_search
2025-05-01,subscription_00000058,96.03,1,account_00000157,NL,benelux,micro,partner_led,organic_search
2025-05-01,subscription_00000060,814.75,1,account_00000161,CH,dach,medium,sales_assisted,paid_search
2025-05-01,subscription_00000061,39.0,1,account_00000166,FR,western_europe,micro,self_service,referral
2025-05-01,subscription_00000063,118.0,1,account_00000173,SE,nordics,small,self_service,referral
2025-05-01,subscription_00000065,33.15,1,account_00000183,IE,western_europe,micro,self_service,events
2025-05-01,subscription_00000067,236.98,1,account_00000192,DE,dach,small,self_service,events
2025-05-01,subscription_00000072,1841.18,1,account_00000207,DE,dach,medium,partner_led,paid_search
2025-05-01,subscription_00000073,143.52,1,account_00000208,DK,nordics,small,partner_led,paid_search
2025-05-01,subscription_00000076,1222.56,1,account_00000222,DE,dach,medium,sales_assisted,paid_search
2025-05-01,subscription_00000077,106.92,1,account_00000228,DE,dach,micro,self_service,paid_social
2025-05-01,subscription_00000078,46.82,1,account_00000229,GB,western_europe,micro,sales_assisted,outbound_sales
2025-05-01,subscription_00000080,819.28,1,account_00000234,IT,southern_europe,medium,sales_assisted,organic_search
2025-05-01,subscription_00000081,210.33,1,account_00000244,ES,southern_europe,small,sales_assisted,outbound_sales
2025-06-01,subscription_00000001,230.0,2,account_00000001,BE,benelux,micro,self_service,referral
2025-06-01,subscription_00000003,187.6,2,account_00000004,NO,nordics,small,sales_assisted,referral
2025-06-01,subscription_00000005,243.0,1,account_00000009,BE,benelux,small,partner_led,partner
2025-06-01,subscription_00000006,1390.21,3,account_00000013,NL,benelux,medium,partner_led,outbound_sales
2025-06-01,subscription_00000008,270.0,1,account_00000022,SE,nordics,small,self_service,referral
2025-06-01,subscription_00000009,101.37,1,account_00000023,DE,dach,small,partner_led,partner
2025-06-01,subscription_00000011,251.0,1,account_00000035,CH,dach,small,self_service,organic_search
2025-06-01,subscription_00000015,541.9,3,account_00000044,NL,benelux,small,sales_assisted,paid_search
2025-06-01,subscription_00000016,145.8,1,account_00000047,FR,western_europe,small,sales_assisted,referral
2025-06-01,subscription_00000017,87.67,1,account_00000051,AT,dach,micro,self_service,paid_search
2025-06-01,subscription_00000018,2280.38,1,account_00000056,DE,dach,medium,sales_assisted,outbound_sales
2025-06-01,subscription_00000019,496.1,2,account_00000069,AT,dach,medium,self_service,referral
2025-06-01,subscription_00000022,251.0,1,account_00000083,GB,western_europe,small,self_service,paid_social
2025-06-01,subscription_00000025,244.98,1,account_00000087,ES,southern_europe,small,sales_assisted,outbound_sales
2025-06-01,subscription_00000026,112.34,1,account_00000089,SE,nordics,small,self_service,organic_search
2025-06-01,subscription_00000028,50.87,1,account_00000093,ES,southern_europe,micro,sales_assisted,outbound_sales
2025-06-01,subscription_00000030,4500.58,1,account_00000095,SE,nordics,mid_market,sales_assisted,direct
2025-06-01,subscription_00000033,159.45,2,account_00000104,NO,nordics,micro,sales_assisted,direct
2025-06-01,subscription_00000035,160.69,1,account_00000106,NO,nordics,small,partner_led,organic_search
2025-06-01,subscription_00000036,26961.64,1,account_00000108,GB,western_europe,enterprise,partner_led,partner
2025-06-01,subscription_00000037,1071.62,1,account_00000110,PL,central_europe,medium,partner_led,organic_search
2025-06-01,subscription_00000038,454.0,3,account_00000111,DE,dach,small,sales_assisted,outbound_sales
2025-06-01,subscription_00000039,2029.0,2,account_00000113,BE,benelux,medium,self_service,organic_search
2025-06-01,subscription_00000042,62.6,1,account_00000123,FR,western_europe,micro,partner_led,partner
2025-06-01,subscription_00000043,106.92,1,account_00000124,DE,dach,micro,self_service,paid_search
2025-06-01,subscription_00000045,127.92,1,account_00000127,AT,dach,small,self_service,organic_search
2025-06-01,subscription_00000046,1883.0,2,account_00000128,AT,dach,medium,sales_assisted,outbound_sales
2025-06-01,subscription_00000047,42.12,1,account_00000129,SE,nordics,micro,sales_assisted,organic_search
2025-06-01,subscription_00000049,39113.19,1,account_00000131,GB,western_europe,enterprise,partner_led,partner
2025-06-01,subscription_00000050,4535.01,3,account_00000134,BE,benelux,mid_market,partner_led,outbound_sales
2025-06-01,subscription_00000052,1464.7,1,account_00000136,AT,dach,medium,sales_assisted,organic_search
2025-06-01,subscription_00000054,289.0,1,account_00000138,DE,dach,small,self_service,referral
2025-06-01,subscription_00000055,197.64,1,account_00000141,DE,dach,small,partner_led,partner
2025-06-01,subscription_00000056,8941.02,2,account_00000152,IE,western_europe,mid_market,partner_led,paid_search
2025-06-01,subscription_00000057,43.35,1,account_00000155,DE,dach,micro,self_service,paid_search
2025-06-01,subscription_00000058,96.03,1,account_00000157,NL,benelux,micro,partner_led,organic_search
2025-06-01,subscription_00000060,814.75,1,account_00000161,CH,dach,medium,sales_assisted,paid_search
2025-06-01,subscription_00000061,39.0,1,account_00000166,FR,western_europe,micro,self_service,referral
2025-06-01,subscription_00000063,118.0,1,account_00000173,SE,nordics,small,self_service,referral
2025-06-01,subscription_00000065,35.8,1,account_00000183,IE,western_europe,micro,self_service,events
2025-06-01,subscription_00000067,236.98,1,account_00000192,DE,dach,small,self_service,events
2025-06-01,subscription_00000072,1841.18,1,account_00000207,DE,dach,medium,partner_led,paid_search
2025-06-01,subscription_00000073,143.52,1,account_00000208,DK,nordics,small,partner_led,paid_search
2025-06-01,subscription_00000076,1222.56,1,account_00000222,DE,dach,medium,sales_assisted,paid_search
2025-06-01,subscription_00000077,106.92,1,account_00000228,DE,dach,micro,self_service,paid_social
2025-06-01,subscription_00000078,46.82,1,account_00000229,GB,western_europe,micro,sales_assisted,outbound_sales
2025-06-01,subscription_00000080,819.28,1,account_00000234,IT,southern_europe,medium,sales_assisted,organic_search
2025-06-01,subscription_00000081,210.33,1,account_00000244,ES,southern_europe,small,sales_assisted,outbound_sales
2025-07-01,subscription_00000001,230.0,2,account_00000001,BE,benelux,micro,self_service,referral
2025-07-01,subscription_00000003,187.6,2,account_00000004,NO,nordics,small,sales_assisted,referral
2025-07-01,subscription_00000006,1390.21,3,account_00000013,NL,benelux,medium,partner_led,outbound_sales
2025-07-01,subscription_00000008,270.0,1,account_00000022,SE,nordics,small,self_service,referral
2025-07-01,subscription_00000009,101.37,1,account_00000023,DE,dach,small,partner_led,partner
2025-07-01,subscription_00000010,906.98,1,account_00000024,CZ,central_europe,medium,partner_led,referral
2025-07-01,subscription_00000011,251.0,1,account_00000035,CH,dach,small,self_service,organic_search
2025-07-01,subscription_00000015,541.9,3,account_00000044,NL,benelux,small,sales_assisted,paid_search
2025-07-01,subscription_00000016,132.84,1,account_00000047,FR,western_europe,small,sales_assisted,referral
2025-07-01,subscription_00000017,87.67,1,account_00000051,AT,dach,micro,self_service,paid_search
2025-07-01,subscription_00000018,2869.78,1,account_00000056,DE,dach,medium,sales_assisted,outbound_sales
2025-07-01,subscription_00000019,496.1,2,account_00000069,AT,dach,medium,self_service,referral
2025-07-01,subscription_00000022,251.0,1,account_00000083,GB,western_europe,small,self_service,paid_social
2025-07-01,subscription_00000025,244.98,1,account_00000087,ES,southern_europe,small,sales_assisted,outbound_sales
2025-07-01,subscription_00000026,112.34,1,account_00000089,SE,nordics,small,self_service,organic_search
2025-07-01,subscription_00000028,50.87,1,account_00000093,ES,southern_europe,micro,sales_assisted,outbound_sales
2025-07-01,subscription_00000030,4500.58,1,account_00000095,SE,nordics,mid_market,sales_assisted,direct
2025-07-01,subscription_00000033,159.45,2,account_00000104,NO,nordics,micro,sales_assisted,direct
2025-07-01,subscription_00000035,204.5,1,account_00000106,NO,nordics,small,partner_led,organic_search
2025-07-01,subscription_00000036,26961.64,1,account_00000108,GB,western_europe,enterprise,partner_led,partner
2025-07-01,subscription_00000037,1071.62,1,account_00000110,PL,central_europe,medium,partner_led,organic_search
2025-07-01,subscription_00000038,454.0,3,account_00000111,DE,dach,small,sales_assisted,outbound_sales
2025-07-01,subscription_00000039,2029.0,2,account_00000113,BE,benelux,medium,self_service,organic_search
2025-07-01,subscription_00000042,62.6,1,account_00000123,FR,western_europe,micro,partner_led,partner
2025-07-01,subscription_00000043,106.92,1,account_00000124,DE,dach,micro,self_service,paid_search
2025-07-01,subscription_00000045,127.92,1,account_00000127,AT,dach,small,self_service,organic_search
2025-07-01,subscription_00000046,1883.0,2,account_00000128,AT,dach,medium,sales_assisted,outbound_sales
2025-07-01,subscription_00000047,55.08,1,account_00000129,SE,nordics,micro,sales_assisted,organic_search
2025-07-01,subscription_00000049,36798.0,1,account_00000131,GB,western_europe,enterprise,partner_led,partner
2025-07-01,subscription_00000050,4535.01,3,account_00000134,BE,benelux,mid_market,partner_led,outbound_sales
2025-07-01,subscription_00000052,1464.7,1,account_00000136,AT,dach,medium,sales_assisted,organic_search
2025-07-01,subscription_00000054,289.0,1,account_00000138,DE,dach,small,self_service,referral
2025-07-01,subscription_00000055,197.64,1,account_00000141,DE,dach,small,partner_led,partner
2025-07-01,subscription_00000056,8941.02,2,account_00000152,IE,western_europe,mid_market,partner_led,paid_search
2025-07-01,subscription_00000057,43.35,1,account_00000155,DE,dach,micro,self_service,paid_search
2025-07-01,subscription_00000058,96.03,1,account_00000157,NL,benelux,micro,partner_led,organic_search
2025-07-01,subscription_00000060,814.75,1,account_00000161,CH,dach,medium,sales_assisted,paid_search
2025-07-01,subscription_00000061,55.08,1,account_00000166,FR,western_europe,micro,self_service,referral
2025-07-01,subscription_00000063,106.92,1,account_00000173,SE,nordics,small,self_service,referral
2025-07-01,subscription_00000065,35.8,1,account_00000183,IE,western_europe,micro,self_service,events
2025-07-01,subscription_00000066,914.51,1,account_00000184,NO,nordics,medium,partner_led,outbound_sales
2025-07-01,subscription_00000067,236.98,1,account_00000192,DE,dach,small,self_service,events
2025-07-01,subscription_00000072,1841.18,1,account_00000207,DE,dach,medium,partner_led,paid_search
2025-07-01,subscription_00000073,143.52,1,account_00000208,DK,nordics,small,partner_led,paid_search
2025-07-01,subscription_00000076,1420.56,3,account_00000222,DE,dach,medium,sales_assisted,paid_search
2025-07-01,subscription_00000077,106.92,1,account_00000228,DE,dach,micro,self_service,paid_social
2025-07-01,subscription_00000078,46.82,1,account_00000229,GB,western_europe,micro,sales_assisted,outbound_sales
2025-07-01,subscription_00000080,819.28,1,account_00000234,IT,southern_europe,medium,sales_assisted,organic_search
2025-07-01,subscription_00000081,210.33,1,account_00000244,ES,southern_europe,small,sales_assisted,outbound_sales
2025-08-01,subscription_00000001,230.0,2,account_00000001,BE,benelux,micro,self_service,referral
2025-08-01,subscription_00000003,187.6,2,account_00000004,NO,nordics,small,sales_assisted,referral
2025-08-01,subscription_00000006,1390.21,3,account_00000013,NL,benelux,medium,partner_led,outbound_sales
2025-08-01,subscription_00000008,270.0,1,account_00000022,SE,nordics,small,self_service,referral
2025-08-01,subscription_00000009,101.37,1,account_00000023,DE,dach,small,partner_led,partner
2025-08-01,subscription_00000010,906.98,1,account_00000024,CZ,central_europe,medium,partner_led,referral
2025-08-01,subscription_00000011,251.0,1,account_00000035,CH,dach,small,self_service,organic_search
2025-08-01,subscription_00000015,541.9,3,account_00000044,NL,benelux,small,sales_assisted,paid_search
2025-08-01,subscription_00000016,132.84,1,account_00000047,FR,western_europe,small,sales_assisted,referral
2025-08-01,subscription_00000017,87.67,1,account_00000051,AT,dach,micro,self_service,paid_search
2025-08-01,subscription_00000018,2869.78,1,account_00000056,DE,dach,medium,sales_assisted,outbound_sales
2025-08-01,subscription_00000019,496.1,2,account_00000069,AT,dach,medium,self_service,referral
2025-08-01,subscription_00000022,251.0,1,account_00000083,GB,western_europe,small,self_service,paid_social
2025-08-01,subscription_00000025,244.98,1,account_00000087,ES,southern_europe,small,sales_assisted,outbound_sales
2025-08-01,subscription_00000026,112.34,1,account_00000089,SE,nordics,small,self_service,organic_search
2025-08-01,subscription_00000028,50.87,1,account_00000093,ES,southern_europe,micro,sales_assisted,outbound_sales
2025-08-01,subscription_00000030,4500.58,1,account_00000095,SE,nordics,mid_market,sales_assisted,direct
2025-08-01,subscription_00000033,159.45,2,account_00000104,NO,nordics,micro,sales_assisted,direct
2025-08-01,subscription_00000035,204.5,1,account_00000106,NO,nordics,small,partner_led,organic_search
2025-08-01,subscription_00000036,27005.739999999998,2,account_00000108,GB,western_europe,enterprise,partner_led,partner
2025-08-01,subscription_00000037,1071.62,1,account_00000110,PL,central_europe,medium,partner_led,organic_search
2025-08-01,subscription_00000038,454.0,3,account_00000111,DE,dach,small,sales_assisted,outbound_sales
2025-08-01,subscription_00000039,2029.0,2,account_00000113,BE,benelux,medium,self_service,organic_search
2025-08-01,subscription_00000040,93.96,1,account_00000116,GB,western_europe,small,sales_assisted,outbound_sales
2025-08-01,subscription_00000042,62.6,1,account_00000123,FR,western_europe,micro,partner_led,partner
2025-08-01,subscription_00000043,106.92,1,account_00000124,DE,dach,micro,self_service,paid_search
2025-08-01,subscription_00000045,127.92,1,account_00000127,AT,dach,small,self_service,organic_search
2025-08-01,subscription_00000046,2403.4,2,account_00000128,AT,dach,medium,sales_assisted,outbound_sales
2025-08-01,subscription_00000047,55.08,1,account_00000129,SE,nordics,micro,sales_assisted,organic_search
2025-08-01,subscription_00000049,36798.0,1,account_00000131,GB,western_europe,enterprise,partner_led,partner
2025-08-01,subscription_00000050,4535.01,3,account_00000134,BE,benelux,mid_market,partner_led,outbound_sales
2025-08-01,subscription_00000051,38.75,1,account_00000135,NL,benelux,micro,partner_led,partner
2025-08-01,subscription_00000052,1383.88,1,account_00000136,AT,dach,medium,sales_assisted,organic_search
2025-08-01,subscription_00000054,289.0,1,account_00000138,DE,dach,small,self_service,referral
2025-08-01,subscription_00000055,197.64,1,account_00000141,DE,dach,small,partner_led,partner
2025-08-01,subscription_00000056,8941.02,2,account_00000152,IE,western_europe,mid_market,partner_led,paid_search
2025-08-01,subscription_00000057,43.35,1,account_00000155,DE,dach,micro,self_service,paid_search
2025-08-01,subscription_00000058,96.03,1,account_00000157,NL,benelux,micro,partner_led,organic_search
2025-08-01,subscription_00000060,814.75,1,account_00000161,CH,dach,medium,sales_assisted,paid_search
2025-08-01,subscription_00000061,55.08,1,account_00000166,FR,western_europe,micro,self_service,referral
2025-08-01,subscription_00000063,106.92,1,account_00000173,SE,nordics,small,self_service,referral
2025-08-01,subscription_00000064,2191.1,1,account_00000177,IT,southern_europe,medium,self_service,referral
2025-08-01,subscription_00000065,35.8,1,account_00000183,IE,western_europe,micro,self_service,events
2025-08-01,subscription_00000066,914.51,1,account_00000184,NO,nordics,medium,partner_led,outbound_sales
2025-08-01,subscription_00000067,236.98,1,account_00000192,DE,dach,small,self_service,events
2025-08-01,subscription_00000072,1841.18,1,account_00000207,DE,dach,medium,partner_led,paid_search
2025-08-01,subscription_00000073,143.52,1,account_00000208,DK,nordics,small,partner_led,paid_search
2025-08-01,subscription_00000076,1819.56,4,account_00000222,DE,dach,medium,sales_assisted,paid_search
2025-08-01,subscription_00000077,106.92,1,account_00000228,DE,dach,micro,self_service,paid_social
2025-08-01,subscription_00000078,46.82,1,account_00000229,GB,western_europe,micro,sales_assisted,outbound_sales
2025-08-01,subscription_00000080,819.28,1,account_00000234,IT,southern_europe,medium,sales_assisted,organic_search
2025-08-01,subscription_00000081,210.33,1,account_00000244,ES,southern_europe,small,sales_assisted,outbound_sales
2025-09-01,subscription_00000001,230.0,2,account_00000001,BE,benelux,micro,self_service,referral
2025-09-01,subscription_00000003,187.6,2,account_00000004,NO,nordics,small,sales_assisted,referral
2025-09-01,subscription_00000006,1390.21,3,account_00000013,NL,benelux,medium,partner_led,outbound_sales
2025-09-01,subscription_00000008,270.0,1,account_00000022,SE,nordics,small,self_service,referral
2025-09-01,subscription_00000009,101.37,1,account_00000023,DE,dach,small,partner_led,partner
2025-09-01,subscription_00000010,906.98,1,account_00000024,CZ,central_europe,medium,partner_led,referral
2025-09-01,subscription_00000011,251.0,1,account_00000035,CH,dach,small,self_service,organic_search
2025-09-01,subscription_00000015,541.9,3,account_00000044,NL,benelux,small,sales_assisted,paid_search
2025-09-01,subscription_00000016,145.8,1,account_00000047,FR,western_europe,small,sales_assisted,referral
2025-09-01,subscription_00000017,87.67,1,account_00000051,AT,dach,micro,self_service,paid_search
2025-09-01,subscription_00000018,2869.78,1,account_00000056,DE,dach,medium,sales_assisted,outbound_sales
2025-09-01,subscription_00000019,496.1,2,account_00000069,AT,dach,medium,self_service,referral
2025-09-01,subscription_00000021,21184.59,1,account_00000080,FR,western_europe,enterprise,sales_assisted,outbound_sales
2025-09-01,subscription_00000022,251.0,1,account_00000083,GB,western_europe,small,self_service,paid_social
2025-09-01,subscription_00000025,244.98,1,account_00000087,ES,southern_europe,small,sales_assisted,outbound_sales
2025-09-01,subscription_00000026,112.34,1,account_00000089,SE,nordics,small,self_service,organic_search
2025-09-01,subscription_00000028,50.87,1,account_00000093,ES,southern_europe,micro,sales_assisted,outbound_sales
2025-09-01,subscription_00000030,5277.74,1,account_00000095,SE,nordics,mid_market,sales_assisted,direct
2025-09-01,subscription_00000033,159.45,2,account_00000104,NO,nordics,micro,sales_assisted,direct
2025-09-01,subscription_00000035,204.5,1,account_00000106,NO,nordics,small,partner_led,organic_search
2025-09-01,subscription_00000036,27005.739999999998,2,account_00000108,GB,western_europe,enterprise,partner_led,partner
2025-09-01,subscription_00000037,1071.62,1,account_00000110,PL,central_europe,medium,partner_led,organic_search
2025-09-01,subscription_00000038,487.0,3,account_00000111,DE,dach,small,sales_assisted,outbound_sales
2025-09-01,subscription_00000039,2029.0,2,account_00000113,BE,benelux,medium,self_service,organic_search
2025-09-01,subscription_00000040,93.96,1,account_00000116,GB,western_europe,small,sales_assisted,outbound_sales
2025-09-01,subscription_00000042,62.6,1,account_00000123,FR,western_europe,micro,partner_led,partner
2025-09-01,subscription_00000043,106.92,1,account_00000124,DE,dach,micro,self_service,paid_search
2025-09-01,subscription_00000045,127.92,1,account_00000127,AT,dach,small,self_service,organic_search
2025-09-01,subscription_00000046,2109.64,2,account_00000128,AT,dach,medium,sales_assisted,outbound_sales
2025-09-01,subscription_00000047,55.08,1,account_00000129,SE,nordics,micro,sales_assisted,organic_search
2025-09-01,subscription_00000049,30208.59,1,account_00000131,GB,western_europe,enterprise,partner_led,partner
2025-09-01,subscription_00000050,4535.01,3,account_00000134,BE,benelux,mid_market,partner_led,outbound_sales
2025-09-01,subscription_00000051,38.75,1,account_00000135,NL,benelux,micro,partner_led,partner
2025-09-01,subscription_00000052,1383.88,1,account_00000136,AT,dach,medium,sales_assisted,organic_search
2025-09-01,subscription_00000054,289.0,1,account_00000138,DE,dach,small,self_service,referral
2025-09-01,subscription_00000055,312.12,1,account_00000141,DE,dach,small,partner_led,partner
2025-09-01,subscription_00000056,11832.24,2,account_00000152,IE,western_europe,mid_market,partner_led,paid_search
2025-09-01,subscription_00000057,43.35,1,account_00000155,DE,dach,micro,self_service,paid_search
2025-09-01,subscription_00000058,96.03,1,account_00000157,NL,benelux,micro,partner_led,organic_search
2025-09-01,subscription_00000060,814.75,1,account_00000161,CH,dach,medium,sales_assisted,paid_search
2025-09-01,subscription_00000061,55.08,1,account_00000166,FR,western_europe,micro,self_service,referral
2025-09-01,subscription_00000063,106.92,1,account_00000173,SE,nordics,small,self_service,referral
2025-09-01,subscription_00000064,2750.98,1,account_00000177,IT,southern_europe,medium,self_service,referral
2025-09-01,subscription_00000065,35.8,1,account_00000183,IE,western_europe,micro,self_service,events
2025-09-01,subscription_00000066,1242.87,1,account_00000184,NO,nordics,medium,partner_led,outbound_sales
2025-09-01,subscription_00000067,236.98,1,account_00000192,DE,dach,small,self_service,events
2025-09-01,subscription_00000072,1841.18,1,account_00000207,DE,dach,medium,partner_led,paid_search
2025-09-01,subscription_00000073,143.52,1,account_00000208,DK,nordics,small,partner_led,paid_search
2025-09-01,subscription_00000076,1819.56,4,account_00000222,DE,dach,medium,sales_assisted,paid_search
2025-09-01,subscription_00000077,106.92,1,account_00000228,DE,dach,micro,self_service,paid_social
2025-09-01,subscription_00000078,46.82,1,account_00000229,GB,western_europe,micro,sales_assisted,outbound_sales
2025-09-01,subscription_00000080,819.28,1,account_00000234,IT,southern_europe,medium,sales_assisted,organic_search
2025-09-01,subscription_00000081,210.33,1,account_00000244,ES,southern_europe,small,sales_assisted,outbound_sales
2025-10-01,subscription_00000001,230.0,2,account_00000001,BE,benelux,micro,self_service,referral
2025-10-01,subscription_00000003,187.6,2,account_00000004,NO,nordics,small,sales_assisted,referral
2025-10-01,subscription_00000006,1390.21,3,account_00000013,NL,benelux,medium,partner_led,outbound_sales
2025-10-01,subscription_00000008,270.0,1,account_00000022,SE,nordics,small,self_service,referral
2025-10-01,subscription_00000009,85.04,1,account_00000023,DE,dach,small,partner_led,partner
2025-10-01,subscription_00000010,840.5,1,account_00000024,CZ,central_europe,medium,partner_led,referral
2025-10-01,subscription_00000011,251.0,1,account_00000035,CH,dach,small,self_service,organic_search
2025-10-01,subscription_00000015,541.9,3,account_00000044,NL,benelux,small,sales_assisted,paid_search
2025-10-01,subscription_00000016,145.8,1,account_00000047,FR,western_europe,small,sales_assisted,referral
2025-10-01,subscription_00000017,87.67,1,account_00000051,AT,dach,micro,self_service,paid_search
2025-10-01,subscription_00000018,2931.88,2,account_00000056,DE,dach,medium,sales_assisted,outbound_sales
2025-10-01,subscription_00000019,496.1,2,account_00000069,AT,dach,medium,self_service,referral
2025-10-01,subscription_00000020,1400.13,1,account_00000079,SE,nordics,medium,partner_led,outbound_sales
2025-10-01,subscription_00000021,21659.79,3,account_00000080,FR,western_europe,enterprise,sales_assisted,outbound_sales
2025-10-01,subscription_00000022,251.0,1,account_00000083,GB,western_europe,small,self_service,paid_social
2025-10-01,subscription_00000025,244.98,1,account_00000087,ES,southern_europe,small,sales_assisted,outbound_sales
2025-10-01,subscription_00000026,112.34,1,account_00000089,SE,nordics,small,self_service,organic_search
2025-10-01,subscription_00000028,50.87,1,account_00000093,ES,southern_europe,micro,sales_assisted,outbound_sales
2025-10-01,subscription_00000030,5277.74,1,account_00000095,SE,nordics,mid_market,sales_assisted,direct
2025-10-01,subscription_00000033,159.45,2,account_00000104,NO,nordics,micro,sales_assisted,direct
2025-10-01,subscription_00000035,204.5,1,account_00000106,NO,nordics,small,partner_led,organic_search
2025-10-01,subscription_00000036,27005.739999999998,2,account_00000108,GB,western_europe,enterprise,partner_led,partner
2025-10-01,subscription_00000037,1071.62,1,account_00000110,PL,central_europe,medium,partner_led,organic_search
2025-10-01,subscription_00000038,487.0,3,account_00000111,DE,dach,small,sales_assisted,outbound_sales
2025-10-01,subscription_00000039,2029.0,2,account_00000113,BE,benelux,medium,self_service,organic_search
2025-10-01,subscription_00000040,93.96,1,account_00000116,GB,western_europe,small,sales_assisted,outbound_sales
2025-10-01,subscription_00000041,40.01,1,account_00000122,NL,benelux,micro,sales_assisted,referral
2025-10-01,subscription_00000042,62.6,1,account_00000123,FR,western_europe,micro,partner_led,partner
2025-10-01,subscription_00000043,106.92,1,account_00000124,DE,dach,micro,self_service,paid_search
2025-10-01,subscription_00000045,127.92,1,account_00000127,AT,dach,small,self_service,organic_search
