account_id,health_month,health_score,health_segment,usage_score,support_score,payment_score,relationship_score,renewal_risk_flag,mrr_eur
account_00000085,2024-09-01,69.05,watch,62.09,92.0,95.0,34.72,False,63.75
account_00000085,2024-10-01,65.07,watch,47.75,92.0,95.0,55.99,False,63.75
account_00000085,2024-11-01,64.4,watch,50.0,92.0,95.0,44.0,False,63.75
account_00000085,2024-12-01,68.03,watch,58.34,92.0,95.0,40.41,False,63.75
account_00000085,2025-01-01,67.28,watch,55.84,92.0,95.0,43.76,False,63.75
account_00000085,2025-02-01,69.83,watch,61.84,92.0,95.0,40.72,False,63.75
account_00000085,2025-03-01,62.52,watch,51.0,92.0,95.0,28.16,False,63.75
account_00000085,2025-04-01,67.98,watch,59.25,76.0,95.0,53.02,False,63.75
account_00000086,2025-12-01,66.42,watch,51.0,90.0,95.0,56.16,False,42.12
account_00000086,2026-01-01,66.16,watch,56.0,92.0,95.0,35.75,False,42.12
account_00000086,2026-02-01,64.64,watch,50.0,92.0,95.0,45.6,False,42.12
account_00000086,2026-03-01,76.54,healthy,75.25,92.0,89.0,48.74,False,42.12
account_00000086,2026-04-01,64.44,watch,53.75,92.0,95.0,31.75,False,42.12
account_00000086,2026-05-01,75.13,healthy,75.5,92.0,95.0,30.52,False,42.12
account_00000086,2026-06-01,78.65,healthy,79.0,92.0,95.0,42.32,False,42.12
account_00000087,2025-02-01,68.37,watch,56.12,92.0,95.0,50.08,False,244.98
account_00000087,2025-03-01,76.46,healthy,67.0,92.0,95.0,67.74,False,244.98
account_00000087,2025-04-01,72.79,watch,60.88,92.0,95.0,63.7,False,244.98
account_00000087,2025-05-01,68.45,watch,58.12,92.0,95.0,43.93,False,244.98
account_00000087,2025-06-01,72.36,watch,64.5,92.0,95.0,48.76,False,244.98
account_00000087,2025-07-01,69.49,watch,58.0,92.0,95.0,51.27,False,244.98
account_00000087,2025-08-01,73.84,watch,60.5,92.0,95.0,71.96,False,244.98
account_00000087,2025-09-01,73.07,watch,60.62,92.0,95.0,66.39,False,244.98
account_00000087,2025-10-01,71.37,watch,64.5,86.0,95.0,48.14,False,244.98
account_00000087,2025-11-01,75.99,healthy,67.75,92.0,95.0,62.07,False,244.98
account_00000087,2025-12-01,75.22,healthy,67.5,92.0,95.0,57.8,False,244.98
account_00000087,2026-01-01,71.6,watch,62.33,92.0,95.0,50.9,False,313.55
account_00000087,2026-02-01,69.31,watch,59.08,90.0,95.0,48.48,False,313.55
account_00000087,2026-03-01,72.31,watch,61.08,92.0,95.0,59.79,False,313.55
account_00000087,2026-04-01,68.04,watch,55.58,92.0,95.0,49.68,False,313.55
account_00000087,2026-05-01,66.49,watch,58.58,92.0,95.0,29.36,False,313.55
account_00000087,2026-06-01,73.58,watch,64.58,92.0,95.0,56.63,False,313.55
account_00000089,2024-12-01,68.02,watch,59.82,86.0,95.0,41.39,False,112.34
account_00000089,2025-01-01,73.72,watch,64.72,92.0,95.0,57.08,False,112.34
account_00000089,2025-02-01,70.86,watch,55.47,92.0,95.0,68.82,False,112.34
account_00000089,2025-03-01,69.23,watch,60.97,90.0,95.0,41.67,False,112.34
account_00000089,2025-04-01,71.46,watch,66.6,92.0,95.0,35.74,False,112.34
account_00000089,2025-05-01,73.01,watch,61.22,92.0,95.0,64.02,False,112.34
account_00000089,2025-06-01,76.54,healthy,72.1,92.0,95.0,51.23,False,112.34
account_00000089,2025-07-01,76.9,healthy,64.97,92.0,95.0,77.47,False,112.34
account_00000089,2025-08-01,68.99,watch,56.82,92.0,95.0,51.86,False,112.34
account_00000089,2025-09-01,73.18,watch,64.22,92.0,95.0,55.17,False,112.34
account_00000089,2025-10-01,73.92,watch,69.35,92.0,95.0,42.97,False,112.34
account_00000089,2025-11-01,72.44,watch,61.72,92.0,95.0,58.56,False,112.34
account_00000089,2025-12-01,67.09,watch,53.82,92.0,95.0,49.21,False,112.34
account_00000089,2026-01-01,65.31,watch,56.09,92.0,95.0,29.77,False,104.5
account_00000089,2026-02-01,70.23,watch,61.34,92.0,95.0,45.05,False,104.5
account_00000089,2026-03-01,71.82,watch,64.0,92.0,95.0,46.78,False,138.15
account_00000089,2026-04-01,73.74,watch,61.5,92.0,95.0,67.93,False,138.15
account_00000089,2026-05-01,70.13,watch,59.75,92.0,95.0,49.68,False,138.15
account_00000089,2026-06-01,65.09,watch,57.0,92.0,95.0,25.26,False,138.15
account_00000092,2026-02-01,82.28,healthy,78.5,92.0,95.0,68.19,False,35.8
account_00000092,2026-03-01,79.31,healthy,78.0,92.0,95.0,50.06,False,35.8
account_00000092,2026-04-01,76.06,healthy,72.0,92.0,95.0,48.39,False,35.8
account_00000092,2026-05-01,80.72,healthy,78.0,92.0,95.0,59.46,False,35.8
account_00000092,2026-06-01,79.72,healthy,75.5,92.0,95.0,61.16,False,35.8
account_00000093,2024-11-01,73.05,watch,65.5,92.0,89.0,58.02,False,50.87
account_00000093,2024-12-01,68.06,watch,58.0,92.0,95.0,41.72,False,50.87
account_00000093,2025-01-01,68.75,watch,58.0,92.0,95.0,46.3,False,50.87
account_00000093,2025-02-01,73.77,watch,65.5,92.0,95.0,54.78,False,50.87
account_00000093,2025-03-01,70.53,watch,55.0,92.0,95.0,68.18,False,50.87
account_00000093,2025-04-01,72.5,watch,58.25,92.0,95.0,70.47,False,50.87
account_00000093,2025-05-01,73.39,watch,58.5,92.0,95.0,75.59,False,50.87
account_00000093,2025-06-01,75.78,healthy,69.25,92.0,95.0,55.69,False,50.87
account_00000093,2025-07-01,72.64,watch,58.25,86.0,95.0,77.4,False,50.87
account_00000093,2025-08-01,64.42,watch,46.25,92.0,95.0,56.64,False,50.87
account_00000093,2025-09-01,71.36,watch,58.0,90.0,95.0,65.74,False,50.87
account_00000093,2025-10-01,75.46,healthy,65.25,92.0,95.0,66.93,False,50.87
account_00000093,2025-11-01,76.68,healthy,65.0,92.0,95.0,75.88,False,50.87
account_00000093,2025-12-01,67.0,watch,52.0,92.0,95.0,54.64,False,50.87
account_00000093,2026-01-01,70.83,watch,58.25,82.0,95.0,69.4,False,50.87
account_00000093,2026-02-01,76.48,healthy,68.5,90.0,95.0,64.85,False,50.87
account_00000093,2026-03-01,69.81,watch,56.25,86.0,95.0,65.25,False,65.41
account_00000093,2026-04-01,74.1,watch,64.84,92.0,95.0,59.23,False,65.41
account_00000093,2026-05-01,71.68,watch,58.59,92.0,95.0,63.89,False,65.41
account_00000093,2026-06-01,68.25,watch,53.25,92.0,95.0,58.81,False,65.41
account_00000094,2026-02-01,71.91,watch,58.41,92.0,95.0,66.04,False,312.12
account_00000094,2026-03-01,66.23,watch,52.34,92.0,95.0,48.43,False,312.12
account_00000094,2026-04-01,67.31,watch,56.84,92.0,95.0,40.64,False,611.12
account_00000094,2026-05-01,66.86,watch,58.25,92.0,95.0,32.93,False,1079.12
account_00000094,2026-06-01,68.99,watch,56.16,92.0,95.0,54.03,False,1079.12
account_00000095,2025-05-01,67.87,watch,50.98,92.0,95.0,63.89,False,4500.58
account_00000095,2025-06-01,61.64,at_risk,41.98,92.0,95.0,52.38,True,4500.58
account_00000095,2025-07-01,66.9,watch,50.98,92.0,95.0,57.39,False,4500.58
account_00000095,2025-08-01,65.52,watch,47.98,86.0,95.0,64.25,False,4500.58
account_00000095,2025-09-01,67.22,watch,50.98,92.0,95.0,59.57,False,5277.74
account_00000095,2025-10-01,64.24,watch,47.98,92.0,95.0,49.68,False,5277.74
account_00000095,2025-11-01,66.23,watch,50.98,76.0,95.0,68.97,False,5277.74
account_00000095,2025-12-01,68.71,watch,50.98,92.0,95.0,69.5,False,5277.74
account_00000095,2026-01-01,65.78,watch,44.98,92.0,95.0,69.93,False,5277.74
account_00000095,2026-02-01,64.82,watch,50.98,92.0,95.0,43.56,False,5277.74
account_00000095,2026-03-01,68.02,watch,50.98,90.0,95.0,66.88,False,5277.74
account_00000095,2026-04-01,65.93,watch,43.89,90.0,95.0,76.58,False,6031.24
account_00000095,2026-05-01,62.61,watch,43.89,92.0,95.0,52.48,False,6031.24
account_00000100,2026-05-01,68.55,watch,58.5,86.0,95.0,49.33,False,106.92
account_00000100,2026-06-01,68.61,watch,52.75,92.0,95.0,62.9,False,106.92
account_00000101,2026-05-01,69.51,watch,65.5,92.0,95.0,26.39,False,87.67
account_00000101,2026-06-01,70.78,watch,64.5,86.0,95.0,44.17,False,87.67
account_00000104,2024-08-01,65.23,watch,47.0,92.0,95.0,59.55,False,43.35
account_00000104,2024-09-01,63.59,watch,47.0,92.0,95.0,48.57,False,43.35
account_00000104,2024-10-01,74.11,watch,63.25,92.0,95.0,64.56,False,159.45
account_00000104,2024-11-01,69.68,watch,53.25,92.0,95.0,68.39,False,159.45
account_00000104,2024-12-01,70.07,watch,53.25,92.0,95.0,70.94,False,159.45
account_00000104,2025-01-01,74.45,watch,66.0,92.0,95.0,57.65,False,159.45
account_00000104,2025-02-01,68.44,watch,53.5,92.0,95.0,59.3,False,159.45
account_00000104,2025-03-01,68.43,watch,56.75,92.0,95.0,48.39,False,159.45
account_00000104,2025-04-01,65.23,watch,50.0,92.0,95.0,49.52,False,159.45
account_00000104,2025-05-01,68.41,watch,54.0,86.0,95.0,63.4,False,159.45
account_00000104,2025-06-01,73.89,watch,62.5,92.0,95.0,65.58,False,159.45
account_00000104,2025-07-01,67.82,watch,50.5,92.0,95.0,65.14,False,159.45
account_00000104,2025-08-01,67.36,watch,51.0,92.0,95.0,60.4,False,159.45
account_00000104,2025-09-01,70.54,watch,53.5,92.0,95.0,73.25,False,159.45
account_00000104,2025-10-01,67.76,watch,56.25,92.0,95.0,45.59,False,159.45
account_00000104,2025-11-01,68.48,watch,53.25,92.0,95.0,60.36,False,159.45
account_00000104,2025-12-01,71.23,watch,53.0,90.0,95.0,81.52,False,159.45
account_00000104,2026-01-01,68.22,watch,53.5,92.0,95.0,57.77,False,159.45
account_00000104,2026-02-01,69.88,watch,62.75,92.0,95.0,38.01,False,159.45
account_00000104,2026-03-01,66.82,watch,47.5,92.0,95.0,68.47,False,159.45
account_00000104,2026-04-01,69.15,watch,51.0,92.0,95.0,72.31,False,159.45
account_00000104,2026-05-01,68.51,watch,50.75,92.0,95.0,68.88,False,159.45
account_00000104,2026-06-01,72.02,watch,63.75,92.0,95.0,48.98,False,159.45
account_00000105,2026-05-01,71.41,watch,61.21,92.0,95.0,53.35,False,212.06
account_00000105,2026-06-01,72.15,watch,64.71,92.0,95.0,46.66,False,212.06
account_00000106,2024-05-01,69.5,watch,57.32,92.0,95.0,53.6,False,160.69
account_00000106,2024-06-01,71.12,watch,69.11,66.0,95.0,51.07,False,160.69
account_00000106,2024-07-01,73.4,watch,63.86,92.0,95.0,57.77,False,160.69
account_00000106,2024-08-01,72.97,watch,61.32,92.0,95.0,63.38,False,160.69
account_00000106,2024-09-01,83.45,healthy,78.45,92.0,95.0,76.14,False,160.69
account_00000106,2024-10-01,74.22,watch,67.41,90.0,95.0,53.41,False,160.69
account_00000106,2024-11-01,73.98,watch,65.36,92.0,95.0,56.65,False,160.69
account_00000106,2024-12-01,68.48,watch,63.11,92.0,95.0,27.51,False,160.69
account_00000106,2025-01-01,73.91,watch,59.61,92.0,95.0,75.33,False,160.69
account_00000106,2025-02-01,72.77,watch,61.61,92.0,95.0,61.07,False,160.69
account_00000106,2025-03-01,74.98,watch,70.45,92.0,95.0,46.36,False,160.69
account_00000106,2025-04-01,73.06,watch,62.07,92.0,95.0,61.5,False,160.69
account_00000106,2025-05-01,80.96,healthy,68.41,92.0,95.0,93.02,False,160.69
account_00000106,2025-06-01,70.17,watch,59.11,92.0,95.0,52.09,False,160.69
account_00000106,2025-07-01,73.34,watch,63.87,92.0,95.0,57.41,False,204.5
account_00000106,2025-08-01,70.87,watch,61.87,92.0,95.0,47.58,False,204.5
account_00000106,2025-09-01,77.43,healthy,66.46,90.0,95.0,77.99,False,204.5
account_00000106,2025-10-01,75.09,healthy,65.21,92.0,95.0,64.58,False,204.5
account_00000106,2025-11-01,74.23,watch,69.46,92.0,95.0,44.66,False,204.5
account_00000106,2025-12-01,74.65,watch,65.71,92.0,95.0,59.98,False,204.5
account_00000106,2026-01-01,75.82,healthy,62.86,92.0,95.0,77.22,False,173.54
account_00000106,2026-02-01,79.45,healthy,73.66,92.0,95.0,65.45,False,173.54
account_00000106,2026-03-01,76.78,healthy,76.2,92.0,95.0,39.19,False,173.54
account_00000106,2026-04-01,78.76,healthy,76.2,92.0,95.0,52.4,False,173.54
account_00000106,2026-05-01,75.52,healthy,67.41,92.0,95.0,60.11,False,173.54
account_00000106,2026-06-01,69.98,watch,59.61,92.0,95.0,49.18,False,173.54
account_00000108,2025-05-01,60.77,at_risk,40.8,92.0,95.0,50.47,True,26961.64
account_00000108,2025-06-01,62.58,watch,40.8,92.0,95.0,62.54,False,26961.64
account_00000108,2025-07-01,59.83,at_risk,40.8,82.0,95.0,54.19,True,26961.64
account_00000108,2025-08-01,58.01,at_risk,40.8,86.0,95.0,38.09,True,27005.739999999998
account_00000108,2025-09-01,59.19,at_risk,31.8,92.0,95.0,69.9,True,27005.739999999998
account_00000108,2025-10-01,61.87,at_risk,40.8,92.0,95.0,57.78,True,27005.739999999998
account_00000108,2025-11-01,60.14,at_risk,40.8,92.0,95.0,46.25,True,27005.739999999998
account_00000108,2025-12-01,58.77,at_risk,37.8,92.0,95.0,47.14,True,27274.84
account_00000108,2026-01-01,65.73,watch,43.8,92.0,95.0,73.51,False,27274.84
account_00000108,2026-02-01,60.4,at_risk,40.8,78.0,95.0,61.99,True,27274.84
account_00000108,2026-03-01,63.0,watch,43.8,92.0,95.0,55.34,False,27274.84
account_00000108,2026-04-01,62.43,watch,40.8,92.0,95.0,61.53,False,27274.84
account_00000108,2026-05-01,57.43,at_risk,37.8,74.0,95.0,56.18,True,27274.84
account_00000108,2026-06-01,62.77,watch,43.8,92.0,95.0,53.8,False,27274.84
account_00000110,2024-07-01,83.76,healthy,78.95,92.0,95.0,76.56,False,872.9
account_00000110,2024-08-01,76.73,healthy,67.25,92.0,95.0,68.72,False,1071.62
account_00000110,2024-09-01,80.23,healthy,73.25,86.0,95.0,78.06,False,1071.62
account_00000110,2024-10-01,75.85,healthy,70.25,92.0,95.0,52.82,False,1071.62
account_00000110,2024-11-01,77.57,healthy,73.25,92.0,95.0,54.32,False,1071.62
account_00000110,2024-12-01,80.81,healthy,73.25,92.0,95.0,75.87,False,1071.62
account_00000110,2025-01-01,74.8,watch,70.25,90.0,95.0,47.85,False,1071.62
account_00000110,2025-02-01,75.49,healthy,70.25,90.0,95.0,52.4,False,1071.62
account_00000110,2025-03-01,79.38,healthy,73.25,92.0,95.0,66.4,False,1071.62
account_00000110,2025-04-01,76.07,healthy,73.25,92.0,95.0,44.3,False,1071.62
account_00000110,2025-05-01,76.27,healthy,67.25,92.0,95.0,65.64,False,1071.62
account_00000110,2025-06-01,76.35,healthy,73.25,86.0,95.0,52.13,False,1071.62
account_00000110,2025-07-01,76.83,healthy,73.25,92.0,95.0,49.36,False,1071.62
account_00000110,2025-08-01,73.03,watch,70.25,90.0,95.0,36.05,False,1071.62
account_00000110,2025-09-01,76.1,healthy,67.25,90.0,95.0,66.49,False,1071.62
account_00000110,2025-10-01,74.57,watch,70.25,92.0,95.0,44.32,False,1071.62
account_00000110,2025-11-01,80.03,healthy,73.25,92.0,95.0,70.72,False,1071.62
account_00000110,2025-12-01,73.07,watch,67.25,92.0,95.0,44.3,False,1071.62
account_00000110,2026-01-01,73.09,watch,64.25,92.0,95.0,54.45,False,1071.62
account_00000110,2026-02-01,79.04,healthy,73.25,92.0,95.0,64.12,False,1071.62
account_00000110,2026-03-01,71.81,watch,67.25,86.0,95.0,41.92,False,1071.62
account_00000110,2026-04-01,73.17,watch,61.25,90.0,95.0,66.99,False,1071.62
account_00000110,2026-05-01,79.53,healthy,73.25,92.0,95.0,67.39,False,1071.62
account_00000110,2026-06-01,75.57,healthy,67.25,92.0,95.0,60.98,False,1071.62
account_00000111,2025-01-01,67.7,watch,50.75,92.0,95.0,63.5,False,156.0
account_00000111,2025-02-01,70.36,watch,56.25,92.0,95.0,62.9,False,156.0
account_00000111,2025-03-01,69.12,watch,56.25,86.0,95.0,60.62,False,405.0
account_00000111,2025-04-01,68.04,watch,56.5,92.0,95.0,46.63,False,454.0
account_00000111,2025-05-01,65.95,watch,53.25,92.0,95.0,43.48,False,454.0
account_00000111,2025-06-01,72.02,watch,54.25,86.0,95.0,86.65,False,454.0
account_00000111,2025-07-01,74.9,watch,69.25,92.0,95.0,49.81,False,454.0
account_00000111,2025-08-01,69.4,watch,56.25,86.0,95.0,62.52,False,454.0
account_00000111,2025-09-01,73.04,watch,64.84,92.0,95.0,52.15,False,487.0
account_00000111,2025-10-01,71.54,watch,59.34,92.0,95.0,60.47,False,487.0
account_00000111,2025-11-01,61.85,at_risk,44.72,92.0,89.0,52.59,True,487.0
account_00000111,2025-12-01,69.15,watch,53.47,92.0,95.0,64.11,False,487.0
account_00000111,2026-01-01,65.58,watch,53.53,92.0,95.0,40.09,False,487.0
account_00000111,2026-02-01,70.82,watch,55.59,92.0,95.0,68.18,False,487.0
account_00000111,2026-03-01,72.55,watch,65.64,92.0,95.0,46.22,False,487.0
account_00000111,2026-04-01,70.06,watch,56.03,86.0,95.0,67.64,False,487.0
account_00000111,2026-05-01,66.38,watch,56.78,92.0,95.0,34.62,False,487.0
account_00000111,2026-06-01,69.45,watch,56.28,92.0,95.0,56.7,False,487.0
account_00000113,2024-08-01,77.55,healthy,68.78,92.0,95.0,69.06,False,1213.0
account_00000113,2024-09-01,69.72,watch,61.91,92.0,95.0,39.75,False,1213.0
account_00000113,2024-10-01,79.74,healthy,79.23,92.0,95.0,48.83,False,1213.0
account_00000113,2024-11-01,75.33,healthy,71.66,92.0,95.0,44.68,False,1537.0
account_00000113,2024-12-01,74.02,watch,68.66,92.0,95.0,45.91,False,1537.0
account_00000113,2025-01-01,76.25,healthy,68.66,92.0,95.0,60.82,False,1537.0
account_00000113,2025-02-01,71.89,watch,61.73,92.0,95.0,54.81,False,2029.0
account_00000113,2025-03-01,71.94,watch,61.73,92.0,95.0,55.15,False,2029.0
account_00000113,2025-04-01,72.82,watch,67.73,92.0,95.0,41.02,False,2029.0
account_00000113,2025-05-01,73.22,watch,64.73,92.0,95.0,53.67,False,2029.0
account_00000113,2025-06-01,73.03,watch,67.73,92.0,95.0,42.44,False,2029.0
account_00000113,2025-07-01,70.97,watch,61.73,86.0,95.0,54.65,False,2029.0
account_00000113,2025-08-01,73.62,watch,67.73,92.0,95.0,46.37,False,2029.0
account_00000113,2025-09-01,71.21,watch,61.73,86.0,95.0,56.27,False,2029.0
account_00000113,2025-10-01,75.4,healthy,67.73,92.0,95.0,58.21,False,2029.0
account_00000113,2025-11-01,74.11,watch,64.73,92.0,95.0,59.65,False,2029.0
account_00000113,2025-12-01,78.58,healthy,67.73,92.0,95.0,79.39,False,2029.0
account_00000113,2026-01-01,73.62,watch,64.73,92.0,95.0,56.33,False,2029.0
account_00000113,2026-02-01,72.62,watch,64.73,92.0,95.0,49.68,False,2029.0
account_00000113,2026-03-01,72.03,watch,67.73,92.0,95.0,35.78,False,2029.0
account_00000113,2026-04-01,68.54,watch,62.34,86.0,95.0,36.45,False,2375.52
account_00000113,2026-05-01,71.88,watch,65.34,92.0,95.0,42.76,False,2375.52
account_00000113,2026-06-01,71.01,watch,59.34,92.0,95.0,56.96,False,2787.0
account_00000116,2025-08-01,63.69,watch,48.57,92.0,95.0,44.01,False,93.96
account_00000116,2025-09-01,74.33,watch,60.97,92.0,95.0,73.63,False,93.96
account_00000116,2025-10-01,74.59,watch,61.72,92.0,95.0,72.89,False,93.96
account_00000116,2025-11-01,77.22,healthy,71.35,92.0,95.0,58.26,False,93.96
account_00000116,2025-12-01,73.56,watch,68.85,92.0,95.0,42.22,False,93.96
account_00000116,2026-01-01,75.67,healthy,66.72,92.0,95.0,63.4,False,182.95999999999998
account_00000116,2026-02-01,76.33,healthy,68.85,92.0,95.0,60.65,False,481.96
account_00000116,2026-03-01,71.88,watch,61.47,90.0,95.0,57.64,False,610.96
account_00000116,2026-04-01,73.48,watch,62.72,92.0,95.0,62.13,False,610.96
account_00000116,2026-05-01,71.43,watch,54.82,92.0,95.0,74.78,False,610.96
account_00000116,2026-06-01,67.33,watch,72.1,92.0,33.0,72.53,False,610.96
account_00000122,2025-10-01,77.74,healthy,72.0,92.0,95.0,59.6,False,40.01
account_00000122,2025-11-01,83.89,healthy,75.75,92.0,95.0,88.12,False,40.01
account_00000122,2025-12-01,79.18,healthy,75.0,92.0,95.0,59.23,False,40.01
account_00000122,2026-01-01,76.68,healthy,75.5,92.0,95.0,40.86,False,40.01
account_00000122,2026-02-01,77.43,healthy,75.5,92.0,95.0,45.87,False,40.01
account_00000122,2026-03-01,82.83,healthy,78.25,92.0,95.0,72.73,False,40.01
account_00000122,2026-04-01,82.15,healthy,75.25,92.0,95.0,78.18,False,40.01
account_00000122,2026-05-01,80.65,healthy,81.0,92.0,95.0,49.02,False,358.01
account_00000122,2026-06-01,84.25,healthy,81.0,92.0,95.0,72.99,False,358.01
account_00000123,2024-10-01,77.67,healthy,69.25,92.0,95.0,68.28,False,46.92
account_00000123,2024-11-01,71.99,watch,59.75,92.0,95.0,62.13,False,46.92
account_00000123,2024-12-01,73.22,watch,65.75,92.0,95.0,50.29,False,46.92
account_00000123,2025-01-01,77.44,healthy,69.0,92.0,95.0,67.58,False,46.92
account_00000123,2025-02-01,72.75,watch,65.5,92.0,95.0,48.0,False,46.92
account_00000123,2025-03-01,67.53,watch,53.5,92.0,95.0,53.19,False,46.92
account_00000123,2025-04-01,68.06,watch,53.0,90.0,95.0,60.39,False,46.92
account_00000123,2025-05-01,67.6,watch,52.0,90.0,95.0,60.65,False,62.6
account_00000123,2025-06-01,68.87,watch,58.5,92.0,95.0,45.48,False,62.6
account_00000123,2025-07-01,71.59,watch,62.25,92.0,95.0,51.1,False,62.6
account_00000123,2025-08-01,72.94,watch,65.0,92.0,95.0,50.93,False,62.6
account_00000123,2025-09-01,72.5,watch,58.25,86.0,95.0,76.47,False,62.6
account_00000123,2025-10-01,81.08,healthy,74.25,92.0,95.0,74.35,False,62.6
account_00000123,2025-11-01,76.83,healthy,68.25,92.0,95.0,66.01,False,62.6
account_00000123,2025-12-01,74.95,watch,65.0,92.0,95.0,64.34,False,62.6
account_00000123,2026-01-01,69.83,watch,55.5,92.0,95.0,61.9,False,62.6
account_00000123,2026-02-01,70.8,watch,55.0,92.0,95.0,69.99,False,62.6
account_00000123,2026-03-01,68.51,watch,55.0,92.0,95.0,54.76,False,62.6
account_00000123,2026-04-01,72.09,watch,58.25,92.0,95.0,67.77,False,62.6
account_00000123,2026-05-01,69.98,watch,62.0,92.0,89.0,49.18,False,62.6
account_00000123,2026-06-01,70.65,watch,58.5,92.0,95.0,57.35,False,62.6
account_00000124,2024-08-01,78.79,healthy,78.0,92.0,95.0,46.6,False,99.0
account_00000124,2024-09-01,76.85,healthy,75.75,92.0,95.0,41.14,False,99.0
account_00000124,2024-10-01,77.04,healthy,75.0,86.0,95.0,50.91,False,99.0
account_00000124,2024-11-01,78.46,healthy,78.25,92.0,95.0,43.58,False,99.0
account_00000124,2024-12-01,79.29,healthy,78.0,92.0,95.0,49.91,False,99.0
account_00000124,2025-01-01,78.54,healthy,75.25,92.0,95.0,54.1,False,99.0
account_00000124,2025-02-01,77.64,healthy,78.0,92.0,95.0,38.94,False,99.0
account_00000124,2025-03-01,75.43,healthy,75.0,92.0,95.0,34.2,False,99.0
account_00000124,2025-04-01,78.47,healthy,75.25,92.0,95.0,53.6,False,99.0
account_00000124,2025-05-01,77.86,healthy,72.0,92.0,95.0,60.42,False,99.0
account_00000124,2025-06-01,66.05,watch,56.0,92.0,95.0,35.01,False,106.92
account_00000124,2025-07-01,66.55,watch,53.25,92.0,95.0,47.49,False,106.92
account_00000124,2025-08-01,62.87,watch,48.16,92.0,95.0,39.89,False,106.92
account_00000124,2025-09-01,63.09,watch,41.66,92.0,95.0,63.04,False,106.92
account_00000124,2025-10-01,61.08,at_risk,44.66,92.0,95.0,39.64,True,106.92
account_00000124,2025-11-01,49.36,at_risk,41.66,92.0,33.0,54.15,True,106.92
account_00000124,2025-12-01,62.85,watch,44.66,92.0,95.0,51.46,False,106.92
account_00000124,2026-01-01,58.94,at_risk,41.66,92.0,95.0,35.37,True,106.92
account_00000124,2026-02-01,61.57,at_risk,44.91,92.0,95.0,42.06,True,106.92
account_00000124,2026-03-01,53.31,at_risk,41.66,66.0,95.0,23.82,True,106.92
account_00000124,2026-04-01,61.69,at_risk,41.66,92.0,95.0,53.73,True,106.92
account_00000124,2026-05-01,62.37,watch,44.66,92.0,95.0,48.25,False,106.92
account_00000124,2026-06-01,58.72,at_risk,38.66,92.0,95.0,43.93,True,106.92
account_00000126,2026-03-01,67.61,watch,53.0,86.0,89.0,69.38,False,35.8
account_00000126,2026-04-01,65.1,watch,50.0,92.0,95.0,48.64,False,35.8
account_00000126,2026-05-01,67.26,watch,50.25,92.0,95.0,62.25,False,35.8
account_00000126,2026-06-01,65.49,watch,47.25,90.0,95.0,62.41,False,35.8
account_00000127,2025-02-01,73.31,watch,67.25,92.0,95.0,45.87,False,127.92
account_00000127,2025-03-01,66.78,watch,51.0,92.0,95.0,56.55,False,127.92
account_00000127,2025-04-01,71.72,watch,64.75,92.0,95.0,43.63,False,127.92
account_00000127,2025-05-01,73.3,watch,65.5,92.0,95.0,51.65,False,127.92
account_00000127,2025-06-01,70.54,watch,61.0,90.0,95.0,50.3,False,127.92
account_00000127,2025-07-01,71.25,watch,65.75,92.0,95.0,37.19,False,127.92
account_00000127,2025-08-01,74.39,watch,66.75,92.0,95.0,54.8,False,127.92
account_00000127,2025-09-01,73.51,watch,66.75,92.0,95.0,48.87,False,127.92
account_00000127,2025-10-01,71.54,watch,60.25,92.0,95.0,57.46,False,127.92
account_00000127,2025-11-01,74.7,watch,65.25,92.0,95.0,61.81,False,127.92
account_00000127,2025-12-01,77.63,healthy,68.25,92.0,95.0,71.38,False,127.92
account_00000127,2026-01-01,68.33,watch,60.5,92.0,95.0,35.21,False,127.92
account_00000127,2026-02-01,71.06,watch,66.25,92.0,95.0,34.23,False,127.92
account_00000127,2026-03-01,73.4,watch,69.0,92.0,95.0,40.68,False,127.92
account_00000127,2026-04-01,73.01,watch,67.0,92.0,95.0,44.73,False,127.92
account_00000127,2026-05-01,75.31,healthy,67.0,92.0,95.0,60.04,False,127.92
account_00000127,2026-06-01,77.53,healthy,67.0,92.0,95.0,74.84,False,127.92
account_00000128,2024-08-01,75.36,healthy,67.0,92.0,95.0,60.42,False,1334.0
account_00000128,2024-09-01,72.81,watch,64.0,86.0,95.0,59.42,False,1334.0
account_00000128,2024-10-01,73.69,watch,67.0,92.0,95.0,49.28,False,1334.0
account_00000128,2024-11-01,70.61,watch,61.0,92.0,95.0,48.75,False,1334.0
account_00000128,2024-12-01,72.34,watch,64.0,92.0,95.0,50.3,False,1883.0
account_00000128,2025-01-01,75.0,watch,64.0,92.0,95.0,68.0,False,1883.0
account_00000128,2025-02-01,74.3,watch,64.0,92.0,95.0,63.35,False,1883.0
account_00000128,2025-03-01,74.42,watch,64.0,92.0,95.0,64.13,False,1883.0
account_00000128,2025-04-01,74.36,watch,64.0,92.0,95.0,63.75,False,1883.0
account_00000128,2025-05-01,77.52,healthy,67.0,92.0,95.0,74.81,False,1883.0
account_00000128,2025-06-01,74.53,watch,67.0,74.0,95.0,72.85,False,1883.0
account_00000128,2025-07-01,70.88,watch,58.0,92.0,95.0,60.54,False,1883.0
account_00000128,2025-08-01,75.32,healthy,64.0,92.0,95.0,70.14,False,2403.4
